Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	06:55pm	06:57pm	06:59pm	07:01pm	07:04pm	07:06pm	07:08pm	07:11pm	07:12pm	07:14pm	07:16pm	07:18pm	07:19pm	07:21pm	07:22pm	07:24pm
469	3.72894E-06	4.81957E-06	4.89836E-06	5.17592E-06	5.10909E-06	5.7734E-06	6.02301E-06	8.17602E-06	1.0602E-05	9.03476E-06	1.07932E-05	1.14984E-05	1.5847E-05	1.47527E-05	1.65565E-05	1.96041E-05
470	3.56838E-06	4.71765E-06	4.44306E-06	4.63407E-06	4.5262E-06	5.17911E-06	5.35041E-06	8.13096E-06	9.01604E-06	8.5862E-06	1.06243E-05	1.07238E-05	1.43331E-05	1.34774E-05	1.502E-05	1.76969E-05
471	3.43687E-06	4.32564E-06	3.71768E-06	4.00746E-06	3.78798E-06	4.34851E-06	4.61449E-06	7.93428E-06	7.25572E-06	8.68396E-06	1.06756E-05	1.04427E-05	1.29256E-05	1.2706E-05	1.37308E-05	1.63936E-05
472	3.30159E-06	3.74587E-06	2.93471E-06	3.38599E-06	3.04652E-06	3.46321E-06	3.95665E-06	7.62172E-06	5.58064E-06	8.98132E-06	1.07705E-05	1.0454E-05	1.16851E-05	1.22353E-05	1.28017E-05	1.54994E-05
473	3.11694E-06	3.06482E-06	2.29083E-06	2.84216E-06	2.43715E-06	2.68587E-06	3.4983E-06	7.2016E-06	4.21513E-06	9.09941E-06	1.06953E-05	1.05164E-05	1.06185E-05	1.1811E-05	1.22892E-05	1.47516E-05
474	2.83812E-06	2.36907E-06	1.98076E-06	2.44778E-06	2.09377E-06	2.17784E-06	3.35935E-06	6.68247E-06	3.38134E-06	8.66338E-06	1.02384E-05	1.03905E-05	9.7323E-06	1.11809E-05	1.22479E-05	1.38899E-05
475	2.47422E-06	1.75368E-06	2.06879E-06	2.22588E-06	2.05685E-06	2.01219E-06	3.55819E-06	6.09095E-06	3.15453E-06	7.56892E-06	9.34815E-06	9.96889E-06	9.02705E-06	1.0255E-05	1.25953E-05	1.28187E-05
476	2.11683E-06	1.32456E-06	2.40341E-06	2.11622E-06	2.21124E-06	2.1149E-06	3.94088E-06	5.47117E-06	3.36558E-06	6.13552E-06	8.21288E-06	9.33667E-06	8.47484E-06	9.18489E-06	1.29996E-05	1.16831E-05
477	1.87551E-06	1.19505E-06	2.82243E-06	2.06068E-06	2.43654E-06	2.40679E-06	4.35359E-06	4.89564E-06	3.83613E-06	4.75444E-06	7.08426E-06	8.64117E-06	8.08463E-06	8.1895E-06	1.31636E-05	1.07064E-05
478	1.8529E-06	1.47252E-06	3.16084E-06	1.99642E-06	2.60892E-06	2.80469E-06	4.63671E-06	4.42215E-06	4.38217E-06	3.79527E-06	6.19013E-06	8.00646E-06	7.84473E-06	7.46212E-06	1.27666E-05	1.00804E-05
479	2.11958E-06	2.21716E-06	3.28104E-06	1.87677E-06	2.62748E-06	3.22832E-06	4.66009E-06	4.09744E-06	4.84007E-06	3.55353E-06	5.71349E-06	7.53423E-06	7.73794E-06	7.1508E-06	1.15796E-05	9.94679E-06
480	2.5696E-06	3.22735E-06	3.19373E-06	1.74368E-06	2.51579E-06	3.61016E-06	4.45372E-06	3.90842E-06	5.15395E-06	3.92131E-06	5.59333E-06	7.20502E-06	7.71568E-06	7.15589E-06	9.87698E-06	1.01712E-05
481	3.03183E-06	4.20554E-06	2.95683E-06	1.6673E-06	2.33717E-06	3.88193E-06	4.0972E-06	3.81579E-06	5.2981E-06	4.64442E-06	5.676E-06	6.9474E-06	7.70768E-06	7.28174E-06	8.09512E-06	1.05089E-05
482	3.34431E-06	4.8667E-06	2.63722E-06	1.72181E-06	2.16169E-06	3.98676E-06	3.68242E-06	3.79154E-06	5.26234E-06	5.48154E-06	5.82489E-06	6.71105E-06	7.66643E-06	7.3549E-06	6.69414E-06	1.07466E-05
483	3.3498E-06	4.93705E-06	2.29575E-06	1.9736E-06	2.05327E-06	3.86691E-06	3.29249E-06	3.80304E-06	5.03163E-06	6.1942E-06	5.89966E-06	6.43758E-06	7.53623E-06	7.20033E-06	6.09747E-06	1.06671E-05
484	3.04017E-06	4.42518E-06	1.98089E-06	2.37765E-06	2.03733E-06	3.54475E-06	2.98565E-06	3.83968E-06	4.64228E-06	6.66845E-06	5.82887E-06	6.12189E-06	7.31981E-06	6.81096E-06	6.35333E-06	1.02579E-05
485	2.56663E-06	3.6416E-06	1.72794E-06	2.76978E-06	2.09815E-06	3.12826E-06	2.79358E-06	3.91436E-06	4.18549E-06	6.92335E-06	5.6147E-06	5.81581E-06	7.08242E-06	6.35932E-06	7.10889E-06	9.72512E-06
486	2.09092E-06	2.91412E-06	1.57455E-06	2.98869E-06	2.22306E-06	2.73427E-06	2.75232E-06	4.0499E-06	3.76229E-06	6.99971E-06	5.27452E-06	5.58562E-06	6.90676E-06	6.03784E-06	8.01378E-06	9.30323E-06
487	1.76191E-06	2.55159E-06	1.55085E-06	2.86164E-06	2.39057E-06	2.46479E-06	2.8859E-06	4.25191E-06	3.45441E-06	6.90663E-06	4.80025E-06	5.47165E-06	6.84374E-06	6.00964E-06	8.69023E-06	9.18223E-06
488	1.6849E-06	2.74722E-06	1.66984E-06	2.31646E-06	2.57928E-06	2.3932E-06	3.19813E-06	4.51239E-06	3.32305E-06	6.67393E-06	4.23056E-06	5.50945E-06	6.9332E-06	6.37839E-06	8.8889E-06	9.47824E-06
489	1.80195E-06	3.28619E-06	1.87442E-06	1.59208E-06	2.75316E-06	2.47432E-06	3.60511E-06	4.75091E-06	3.32929E-06	6.35126E-06	3.71522E-06	5.675E-06	7.12595E-06	7.00521E-06	8.73149E-06	9.99285E-06
490	2.02199E-06	3.87122E-06	2.09339E-06	9.89953E-07	2.87335E-06	2.63898E-06	4.00534E-06	4.87257E-06	3.41392E-06	5.99213E-06	3.4261E-06	5.9322E-06	7.35487E-06	7.70222E-06	8.41498E-06	1.04642E-05
491	2.25846E-06	4.21405E-06	2.25997E-06	8.11483E-07	2.90638E-06	2.8234E-06	4.30559E-06	4.79156E-06	3.52432E-06	5.65993E-06	3.54057E-06	6.25636E-06	7.56675E-06	8.29736E-06	8.15E-06	1.06509E-05
492	2.4258E-06	4.04203E-06	2.30753E-06	1.31928E-06	2.81616E-06	2.96046E-06	4.40945E-06	4.41952E-06	3.60315E-06	5.39239E-06	4.19909E-06	6.59978E-06	7.6874E-06	8.60403E-06	8.0984E-06	1.03056E-05
493	2.53159E-06	3.42241E-06	2.25947E-06	2.37362E-06	2.66033E-06	3.05423E-06	4.35492E-06	3.85087E-06	3.68091E-06	5.19263E-06	5.26139E-06	6.9032E-06	7.71644E-06	8.59606E-06	8.23287E-06	9.55859E-06
494	2.63988E-06	2.63213E-06	2.19361E-06	3.58042E-06	2.5523E-06	3.15067E-06	4.26034E-06	3.28943E-06	3.83956E-06	5.03494E-06	6.40669E-06	7.09358E-06	7.69176E-06	8.33999E-06	8.3975E-06	8.7666E-06
495	2.81571E-06	1.95195E-06	2.18876E-06	4.54081E-06	2.60657E-06	3.29649E-06	4.24551E-06	2.94112E-06	4.16198E-06	4.89308E-06	7.31075E-06	7.09757E-06	7.65193E-06	7.90397E-06	8.43407E-06	8.29039E-06
496	3.12576E-06	1.66211E-06	2.32463E-06	4.86216E-06	2.93849E-06	3.54041E-06	4.4324E-06	3.01249E-06	4.7334E-06	4.74442E-06	7.65712E-06	6.8478E-06	7.64066E-06	7.36191E-06	8.19181E-06	8.49348E-06
497	3.58064E-06	1.87209E-06	2.61038E-06	4.41744E-06	3.55106E-06	3.88618E-06	4.84728E-06	3.56392E-06	5.5453E-06	4.58402E-06	7.34979E-06	6.36788E-06	7.6696E-06	6.81173E-06	7.65916E-06	9.43347E-06
498	4.1052E-06	2.41064E-06	2.94333E-06	3.5394E-06	4.26629E-06	4.27182E-06	5.36855E-06	4.41892E-06	6.44403E-06	4.45157E-06	6.6851E-06	5.85609E-06	7.71995E-06	6.41615E-06	7.08416E-06	1.06793E-05
499	4.61556E-06	3.07877E-06	3.20951E-06	2.60595E-06	4.88796E-06	4.62861E-06	5.85962E-06	5.37743E-06	7.26115E-06	4.39087E-06	5.99776E-06	5.52779E-06	7.76941E-06	6.34422E-06	6.7402E-06	1.17506E-05
500	5.02745E-06	3.67651E-06	3.29438E-06	1.99686E-06	5.21884E-06	4.88749E-06	6.18327E-06	6.23837E-06	7.82736E-06	4.44593E-06	5.62416E-06	5.59941E-06	7.79553E-06	6.76585E-06	6.90201E-06	1.21649E-05
501	5.25708E-06	4.03197E-06	3.11835E-06	1.99945E-06	5.10592E-06	4.98446E-06	6.22402E-06	6.81782E-06	7.9968E-06	4.63577E-06	5.80334E-06	6.20132E-06	7.77123E-06	7.76055E-06	7.73913E-06	1.15669E-05
502	5.3084E-06	4.17196E-06	2.8184E-06	2.49208E-06	4.68968E-06	4.9603E-06	6.0709E-06	7.12333E-06	7.86467E-06	4.93466E-06	6.40389E-06	7.15286E-06	7.77223E-06	9.10054E-06	9.04256E-06	1.03969E-05
503	5.19258E-06	4.16806E-06	2.58117E-06	3.22674E-06	4.17566E-06	4.86799E-06	5.84892E-06	7.19608E-06	7.56699E-06	5.28748E-06	7.16601E-06	8.16362E-06	7.87436E-06	1.04461E-05	1.04696E-05	9.27745E-06
504	4.92073E-06	4.09155E-06	2.59245E-06	3.95652E-06	3.76851E-06	4.76025E-06	5.68255E-06	7.0771E-06	7.23916E-06	5.6394E-06	7.83107E-06	8.9445E-06	8.15306E-06	1.14589E-05	1.1679E-05	8.82829E-06
505	4.50802E-06	4.01058E-06	3.02073E-06	4.44861E-06	3.65906E-06	4.68651E-06	5.68718E-06	6.80904E-06	7.01089E-06	5.93978E-06	8.15853E-06	9.22746E-06	8.67481E-06	1.18252E-05	1.23527E-05	9.61586E-06
506	4.0322E-06	3.95595E-06	3.79831E-06	4.66255E-06	3.85452E-06	4.65518E-06	5.85904E-06	6.46552E-06	6.94356E-06	6.20035E-06	8.1597E-06	9.03829E-06	9.38786E-06	1.15715E-05	1.24957E-05	1.14812E-05
507	3.60856E-06	3.922E-06	4.674E-06	4.69205E-06	4.21696E-06	4.63402E-06	6.09314E-06	6.12906E-06	7.03267E-06	6.46681E-06	8.01694E-06	8.60293E-06	1.01333E-05	1.09538E-05	1.23283E-05	1.37013E-05
508	3.35712E-06	3.90547E-06	5.39462E-06	4.63724E-06	4.60814E-06	4.59373E-06	6.28675E-06	5.88799E-06	7.278E-06	6.79019E-06	7.92287E-06	8.15915E-06	1.07562E-05	1.02425E-05	1.20852E-05	1.55478E-05
509	3.39673E-06	3.90327E-06	5.70921E-06	4.59771E-06	4.89098E-06	4.50542E-06	6.33814E-06	5.82988E-06	7.67886E-06	7.22084E-06	8.06844E-06	7.94306E-06	1.11034E-05	9.70651E-06	1.1999E-05	1.62984E-05
510	3.75656E-06	3.92391E-06	5.53288E-06	4.64255E-06	5.01536E-06	4.37606E-06	6.22478E-06	5.98539E-06	8.19654E-06	7.75354E-06	8.51822E-06	8.07545E-06	1.1123E-05	9.49528E-06	1.21629E-05	1.56928E-05
511	4.29737E-06	3.98774E-06	5.06396E-06	4.77614E-06	5.07402E-06	4.26672E-06	6.05107E-06	6.27042E-06	8.70552E-06	8.26635E-06	9.09274E-06	8.45396E-06	1.0919E-05	9.52604E-06	1.23952E-05	1.42578E-05
512	4.88018E-06	4.13419E-06	4.55537E-06	5.01741E-06	5.19729E-06	4.2638E-06	5.96282E-06	6.61684E-06	9.11026E-06	8.66217E-06	9.6276E-06	8.99045E-06	1.06631E-05	9.73569E-06	1.25432E-05	1.26738E-05
513	5.36002E-06	4.39373E-06	4.24489E-06	5.37496E-06	5.50342E-06	4.44291E-06	6.09044E-06	6.9444E-06	9.29933E-06	8.82906E-06	9.9424E-06	9.58022E-06	1.0501E-05	1.00404E-05	1.24296E-05	1.15782E-05
514	5.63194E-06	4.77823E-06	4.31249E-06	5.84416E-06	6.06346E-06	4.85256E-06	6.51824E-06	7.19614E-06	9.20459E-06	8.7024E-06	9.91699E-06	1.01264E-05	1.05461E-05	1.03742E-05	1.19553E-05	1.14459E-05
515	5.75918E-06	5.22038E-06	4.69641E-06	6.36332E-06	6.74853E-06	5.42656E-06	7.13586E-06	7.41285E-06	8.94136E-06	8.41842E-06	9.68555E-06	1.05627E-05	1.0778E-05	1.07446E-05	1.13541E-05	1.20705E-05
516	5.84981E-06	5.63241E-06	5.2708E-06	6.85625E-06	7.37746E-06	6.06878E-06	7.78192E-06	7.66158E-06	8.67358E-06	8.16644E-06	9.4498E-06	1.08317E-05	1.11409E-05	1.11797E-05	1.09478E-05	1.30651E-05
517	6.0103E-06	5.92696E-06	5.91071E-06	7.24696E-06	7.7703E-06	6.68357E-06	8.29607E-06	8.00804E-06	8.56277E-06	8.13318E-06	9.40859E-06	1.08759E-05	1.15787E-05	1.1706E-05	1.1054E-05	1.40458E-05
518	6.33326E-06	6.02645E-06	6.49641E-06	7.46668E-06	7.76754E-06	7.18134E-06	8.53282E-06	8.50681E-06	8.75286E-06	8.48304E-06	9.73514E-06	1.0652E-05	1.20385E-05	1.23434E-05	1.19437E-05	1.46637E-05
519	6.76537E-06	5.95081E-06	6.95206E-06	7.51639E-06	7.41548E-06	7.52766E-06	8.49308E-06	9.09178E-06	9.20425E-06	9.1471E-06	1.0333E-05	1.02673E-05	1.24943E-05	1.30334E-05	1.33986E-05	1.49149E-05
520	7.16332E-06	5.7801E-06	7.22916E-06	7.44018E-06	6.88746E-06	7.72233E-06	8.26814E-06	9.62252E-06	9.76407E-06	9.91253E-06	1.09394E-05	9.92139E-06	1.29363E-05	1.3669E-05	1.48985E-05	1.5009E-05
521	7.39741E-06	5.60486E-06	7.29352E-06	7.29573E-06	6.36872E-06	7.77996E-06	7.96442E-06	9.97721E-06	1.02982E-05	1.05859E-05	1.13125E-05	9.83159E-06	1.33799E-05	1.41697E-05	1.59529E-05	1.51844E-05
522	7.31559E-06	5.49276E-06	7.08606E-06	7.11239E-06	6.01536E-06	7.68673E-06	7.65643E-06	1.00019E-05	1.06396E-05	1.0942E-05	1.11774E-05	1.01732E-05	1.37924E-05	1.44073E-05	1.60301E-05	1.56193E-05
523	6.92533E-06	5.48415E-06	6.6505E-06	6.91786E-06	5.89164E-06	7.46548E-06	7.41367E-06	9.68639E-06	1.07351E-05	1.09245E-05	1.05367E-05	1.09473E-05	1.41609E-05	1.4369E-05	1.50846E-05	1.63636E-05
524	6.42486E-06	5.56969E-06	6.14727E-06	6.71983E-06	5.92501E-06	7.16864E-06	7.27894E-06	9.18478E-06	1.06564E-05	1.06743E-05	9.72794E-06	1.19044E-05	1.44675E-05	1.41614E-05	1.36704E-05	1.72653E-05
525	6.02471E-06	5.73676E-06	5.74421E-06	6.52466E-06	6.03396E-06	6.85046E-06	7.29312E-06	8.6619E-06	1.04836E-05	1.0345E-05	9.11032E-06	1.27789E-05	1.46941E-05	1.38987E-05	1.23798E-05	1.81591E-05
526	5.93686E-06	5.97496E-06	5.61072E-06	6.34104E-06	6.13958E-06	6.56753E-06	7.49976E-06	8.28518E-06	1.03004E-05	1.00937E-05	9.0452E-06	1.3311E-05	1.48282E-05	1.37E-05	1.18078E-05	1.88875E-05
527	6.24715E-06	6.25171E-06	5.8268E-06	6.1765E-06	6.19852E-06	6.36265E-06	7.8899E-06	8.15537E-06	1.01575E-05	1.002E-05	9.70084E-06	1.33387E-05	1.48624E-05	1.36397E-05	1.22695E-05	1.93141E-05
528	6.71912E-06	6.48854E-06	6.24773E-06	6.05102E-06	6.2766E-06	6.25842E-06	8.3316E-06	8.21645E-06	1.00437E-05	1.00955E-05	1.0752E-05	1.29912E-05	1.48369E-05	1.3707E-05	1.33631E-05	1.94022E-05
529	7.06287E-06	6.5991E-06	6.69139E-06	5.98617E-06	6.4572E-06	6.2736E-06	8.67225E-06	8.38599E-06	9.93679E-06	1.02699E-05	1.17915E-05	1.24447E-05	1.47993E-05	1.38761E-05	1.45679E-05	1.91303E-05
530	6.98882E-06	6.49714E-06	6.97587E-06	6.00356E-06	6.82364E-06	6.42696E-06	8.75942E-06	8.58163E-06	9.81457E-06	1.04932E-05	1.24127E-05	1.18753E-05	1.47967E-05	1.41212E-05	1.53639E-05	1.84771E-05
531	6.29423E-06	6.12877E-06	6.95687E-06	6.11644E-06	7.42329E-06	6.72251E-06	8.48031E-06	8.73294E-06	9.66498E-06	1.07157E-05	1.23002E-05	1.14406E-05	1.4858E-05	1.44073E-05	1.53381E-05	1.74513E-05
532	5.26013E-06	5.62022E-06	6.69938E-06	6.29165E-06	8.10302E-06	7.08172E-06	7.94267E-06	8.83535E-06	9.53229E-06	1.08911E-05	1.16465E-05	1.11957E-05	1.49074E-05	1.46474E-05	1.46735E-05	1.6229E-05
533	4.33524E-06	5.16019E-06	6.341E-06	6.47998E-06	8.64024E-06	7.39749E-06	7.33076E-06	8.90724E-06	9.48032E-06	1.09739E-05	1.08206E-05	1.11601E-05	1.48333E-05	1.47365E-05	1.37597E-05	1.50441E-05
534	3.96803E-06	4.93726E-06	6.01926E-06	6.63224E-06	8.81252E-06	7.56282E-06	6.82876E-06	8.96698E-06	9.57286E-06	1.09188E-05	1.01908E-05	1.13531E-05	1.45239E-05	1.45696E-05	1.29864E-05	1.41307E-05
535	4.55919E-06	5.12027E-06	5.86114E-06	6.70272E-06	8.42313E-06	7.48366E-06	6.60843E-06	9.03128E-06	9.86235E-06	1.06874E-05	1.00931E-05	1.17845E-05	1.38845E-05	1.40592E-05	1.27135E-05	1.3705E-05
536	5.9388E-06	5.64101E-06	5.86631E-06	6.68432E-06	7.57851E-06	7.21773E-06	6.69249E-06	9.09369E-06	1.02618E-05	1.03216E-05	1.04697E-05	1.23432E-05	1.30173E-05	1.33193E-05	1.29466E-05	1.37707E-05
537	7.56499E-06	6.27985E-06	5.95602E-06	6.60194E-06	6.59315E-06	6.92999E-06	7.01147E-06	9.14117E-06	1.06021E-05	9.92556E-06	1.10133E-05	1.28498E-05	1.21674E-05	1.26103E-05	1.34692E-05	1.42036E-05
538	8.88916E-06	6.81315E-06	6.04806E-06	6.4785E-06	5.78114E-06	6.78411E-06	7.4919E-06	9.15727E-06	1.07093E-05	9.60078E-06	1.14088E-05	1.31201E-05	1.15765E-05	1.21893E-05	1.40567E-05	1.48724E-05
539	9.37815E-06	7.02342E-06	6.06255E-06	6.33703E-06	5.44816E-06	6.9374E-06	8.0594E-06	9.126E-06	1.04156E-05	9.44553E-06	1.13507E-05	1.29762E-05	1.14781E-05	1.23041E-05	1.44889E-05	1.56461E-05
540	8.93491E-06	6.86526E-06	5.98476E-06	6.20642E-06	5.66295E-06	7.36471E-06	8.60639E-06	9.04428E-06	9.72675E-06	9.47441E-06	1.08009E-05	1.24293E-05	1.18739E-05	1.29433E-05	1.46702E-05	1.63947E-05
541	7.98106E-06	6.50355E-06	5.88516E-06	6.13239E-06	6.22993E-06	7.84232E-06	9.00167E-06	8.93885E-06	8.86467E-06	9.62084E-06	1.00475E-05	1.17292E-05	1.25173E-05	1.38176E-05	1.46735E-05	1.70171E-05
542	6.93582E-06	6.09114E-06	5.81868E-06	6.14075E-06	6.92026E-06	8.11009E-06	9.0827E-06	8.80725E-06	8.02985E-06	9.7817E-06	9.36019E-06	1.10962E-05	1.31079E-05	1.45783E-05	1.45303E-05	1.73575E-05
543	6.23401E-06	5.79263E-06	5.8502E-06	6.2676E-06	7.51385E-06	7.91973E-06	8.70072E-06	8.66209E-06	7.44027E-06	9.86944E-06	9.02724E-06	1.07724E-05	1.33641E-05	1.48971E-05	1.42966E-05	1.7286E-05
544	6.09104E-06	5.70398E-06	6.00312E-06	6.50971E-06	7.87854E-06	7.2042E-06	7.85037E-06	8.51125E-06	7.22434E-06	9.8407E-06	9.18197E-06	1.0867E-05	1.31531E-05	1.46325E-05	1.40282E-05	1.67825E-05
545	6.28413E-06	5.78396E-06	6.21813E-06	6.78551E-06	8.0579E-06	6.25798E-06	6.81201E-06	8.35305E-06	7.33145E-06	9.74034E-06	9.6483E-06	1.12246E-05	1.26385E-05	1.40159E-05	1.37801E-05	1.60453E-05
546	6.53592E-06	5.97323E-06	6.42405E-06	7.0018E-06	8.11416E-06	5.41793E-06	5.89922E-06	8.18233E-06	7.68741E-06	9.62109E-06	1.02099E-05	1.16544E-05	1.20167E-05	1.33197E-05	1.36036E-05	1.52946E-05
547	6.57161E-06	6.21547E-06	6.55301E-06	7.069E-06	8.11445E-06	5.02564E-06	5.43053E-06	7.99871E-06	8.22181E-06	9.54145E-06	1.06552E-05	1.19714E-05	1.14917E-05	1.28254E-05	1.35581E-05	1.47609E-05
548	6.2176E-06	6.44946E-06	6.55981E-06	6.93444E-06	8.09967E-06	5.28571E-06	5.60466E-06	7.80604E-06	8.85451E-06	9.53006E-06	1.08299E-05	1.20461E-05	1.12085E-05	1.27231E-05	1.36805E-05	1.45944E-05
549	5.64826E-06	6.60338E-06	6.4817E-06	6.6765E-06	8.0296E-06	5.94691E-06	6.22284E-06	7.63059E-06	9.48016E-06	9.52421E-06	1.07836E-05	1.19469E-05	1.11235E-05	1.29076E-05	1.3946E-05	1.46896E-05
550	5.11156E-06	6.603E-06	6.37333E-06	6.40129E-06	7.84686E-06	6.66149E-06	7.00226E-06	7.50341E-06	9.98787E-06	9.44179E-06	1.06085E-05	1.17845E-05	1.11535E-05	1.32116E-05	1.43168E-05	1.48874E-05
551	4.85461E-06	6.3717E-06	6.28745E-06	6.21318E-06	7.49141E-06	7.07824E-06	7.65665E-06	7.45314E-06	1.02629E-05	9.19739E-06	1.03937E-05	1.16656E-05	1.12113E-05	1.34623E-05	1.47498E-05	1.50229E-05
552	5.06544E-06	5.86521E-06	6.27004E-06	6.19738E-06	6.9361E-06	6.92423E-06	7.95707E-06	7.50547E-06	1.02264E-05	8.74504E-06	1.02266E-05	1.16828E-05	1.12385E-05	1.35315E-05	1.52056E-05	1.4981E-05
553	5.58037E-06	5.1923E-06	6.30307E-06	6.30559E-06	6.30514E-06	6.33789E-06	7.96831E-06	7.63901E-06	9.9583E-06	8.22029E-06	1.01397E-05	1.17997E-05	1.12912E-05	1.34846E-05	1.5608E-05	1.48637E-05
554	6.11448E-06	4.51559E-06	6.34707E-06	6.44398E-06	5.7762E-06	5.60098E-06	7.85762E-06	7.81693E-06	9.59479E-06	7.8228E-06	1.01479E-05	1.19369E-05	1.14669E-05	1.34559E-05	1.5869E-05	1.485E-05
555	6.3822E-06	3.99807E-06	6.36249E-06	6.51854E-06	5.52729E-06	4.9959E-06	7.79267E-06	8.00232E-06	9.27238E-06	7.75262E-06	1.02664E-05	1.20146E-05	1.18634E-05	1.35799E-05	1.59009E-05	1.51192E-05
556	6.15441E-06	3.79311E-06	6.32979E-06	6.46308E-06	5.72687E-06	4.78903E-06	7.94249E-06	8.18554E-06	9.13825E-06	8.20408E-06	1.05306E-05	1.20035E-05	1.25975E-05	1.40156E-05	1.5683E-05	1.58748E-05
557	5.51735E-06	3.84559E-06	6.21001E-06	6.25862E-06	6.27644E-06	4.94773E-06	8.23665E-06	8.34552E-06	9.14504E-06	9.06215E-06	1.08301E-05	1.19523E-05	1.35658E-05	1.47006E-05	1.53049E-05	1.70389E-05
558	4.76597E-06	4.01246E-06	5.99144E-06	5.95039E-06	6.96578E-06	5.30909E-06	8.52176E-06	8.50208E-06	9.19639E-06	1.00898E-05	1.10358E-05	1.20237E-05	1.46144E-05	1.55333E-05	1.50118E-05	1.84701E-05
559	4.2009E-06	4.14784E-06	5.6623E-06	5.58464E-06	7.58068E-06	5.70668E-06	8.64134E-06	8.67552E-06	9.19389E-06	1.10454E-05	1.10163E-05	1.23831E-05	1.55866E-05	1.64098E-05	1.50532E-05	2.0024E-05
560	4.10551E-06	4.11429E-06	5.21461E-06	5.20769E-06	7.91456E-06	5.98E-06	8.44962E-06	8.88482E-06	9.04889E-06	1.17E-05	1.06568E-05	1.31823E-05	1.63358E-05	1.72323E-05	1.56684E-05	2.15611E-05
561	4.43352E-06	3.91074E-06	4.68026E-06	4.83884E-06	7.88227E-06	6.06344E-06	7.956E-06	9.09031E-06	8.7999E-06	1.20078E-05	1.00729E-05	1.42825E-05	1.683E-05	1.79382E-05	1.6834E-05	2.29518E-05
562	4.92761E-06	3.68677E-06	4.17759E-06	4.53215E-06	7.58167E-06	6.03168E-06	7.38238E-06	9.30489E-06	8.68195E-06	1.21959E-05	9.67303E-06	1.54664E-05	1.7307E-05	1.86831E-05	1.8494E-05	2.43146E-05
563	5.30845E-06	3.57816E-06	3.80346E-06	4.31938E-06	7.08344E-06	5.93905E-06	6.91962E-06	9.50676E-06	8.89638E-06	1.24513E-05	9.82648E-06	1.64642E-05	1.7946E-05	1.95598E-05	2.05297E-05	2.56907E-05
564	5.30769E-06	3.7149E-06	3.65119E-06	4.23127E-06	6.45895E-06	5.83938E-06	6.7533E-06	9.67618E-06	9.63525E-06	1.2956E-05	1.08864E-05	1.70205E-05	1.8922E-05	2.06616E-05	2.2825E-05	2.71272E-05
565	4.91423E-06	4.09084E-06	3.73157E-06	4.27588E-06	5.80102E-06	5.77802E-06	6.94751E-06	9.84262E-06	1.08725E-05	1.37712E-05	1.2829E-05	1.7233E-05	2.03097E-05	2.2099E-05	2.53277E-05	2.88116E-05
566	4.38364E-06	4.55724E-06	3.96872E-06	4.43672E-06	5.22363E-06	5.79021E-06	7.43841E-06	1.00847E-05	1.23524E-05	1.48292E-05	1.52347E-05	1.75624E-05	2.20752E-05	2.39957E-05	2.80458E-05	3.10717E-05
567	3.98548E-06	4.96081E-06	4.28445E-06	4.69799E-06	4.84393E-06	5.91309E-06	8.15926E-06	1.04872E-05	1.38139E-05	1.60623E-05	1.76719E-05	1.84927E-05	2.41884E-05	2.64851E-05	3.10009E-05	3.42531E-05
568	3.98222E-06	5.14996E-06	4.60042E-06	5.04256E-06	4.77546E-06	6.18179E-06	9.04227E-06	1.11326E-05	1.50006E-05	1.74035E-05	1.97182E-05	2.04972E-05	2.662E-05	2.96968E-05	3.4216E-05	3.86923E-05
569	4.41361E-06	5.05996E-06	4.85384E-06	5.4318E-06	5.04915E-06	6.60197E-06	1.00278E-05	1.20879E-05	1.59205E-05	1.89195E-05	2.13837E-05	2.3807E-05	2.95513E-05	3.38159E-05	3.7974E-05	4.46322E-05
570	5.01566E-06	4.74447E-06	5.0031E-06	5.7977E-06	5.5833E-06	7.13907E-06	1.10672E-05	1.33997E-05	1.69422E-05	2.08595E-05	2.32692E-05	2.83231E-05	3.34515E-05	3.91027E-05	4.29134E-05	5.21876E-05
571	5.50373E-06	4.26591E-06	5.00869E-06	6.07089E-06	6.28894E-06	7.75643E-06	1.21139E-05	1.51145E-05	1.84604E-05	2.34872E-05	2.60184E-05	3.39259E-05	3.88121E-05	4.58262E-05	4.97006E-05	6.14692E-05
572	5.59531E-06	3.68577E-06	4.83106E-06	6.1819E-06	7.07671E-06	8.41685E-06	1.31209E-05	1.7276E-05	2.08638E-05	2.70608E-05	3.02655E-05	4.0493E-05	4.61151E-05	5.42478E-05	5.899E-05	7.25818E-05
573	5.18193E-06	3.0776E-06	4.49326E-06	6.12435E-06	7.8855E-06	9.13295E-06	1.41591E-05	1.9921E-05	2.43605E-05	3.1731E-05	3.6344E-05	4.80426E-05	5.56055E-05	6.45958E-05	7.12076E-05	8.58791E-05
