Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	07:29pm	07:31pm	07:34pm	07:36pm	07:38pm	07:40pm	07:43pm	07:45pm	07:46pm	07:48pm	07:50pm	07:51pm	07:53pm	07:53pm	07:53pm	07:54pm
471	2.68008E-06	3.66508E-06	5.82436E-06	9.18585E-06	1.64051E-05	2.78231E-05	4.04404E-05	5.52397E-05	7.144E-05	9.03876E-05	0.000112994	0.000136191	0.000161402	0.000186239	0.00021137	0.000237066
472	2.26721E-06	3.75867E-06	5.63478E-06	9.288E-06	1.70557E-05	2.91409E-05	4.23233E-05	5.89111E-05	7.57357E-05	9.61197E-05	0.000122019	0.000145679	0.000174645	0.000200832	0.000226194	0.000258372
473	1.99117E-06	3.8404E-06	5.48439E-06	9.59249E-06	1.77535E-05	3.05863E-05	4.44309E-05	6.27984E-05	8.06535E-05	0.000102682	0.000131525	0.000155996	0.000188463	0.000216281	0.000242867	0.000281005
474	1.91616E-06	3.85956E-06	5.41368E-06	1.02161E-05	1.85654E-05	3.23061E-05	4.69647E-05	6.69501E-05	8.64056E-05	0.00011039	0.000141263	0.000167366	0.000202631	0.000232475	0.000262076	0.000304424
475	2.0478E-06	3.79519E-06	5.45275E-06	1.11662E-05	1.95317E-05	3.43342E-05	4.99937E-05	7.13398E-05	9.29928E-05	0.000119206	0.000151061	0.000179769	0.00021699	0.00024925	0.000283767	0.000328156
476	2.29227E-06	3.66667E-06	5.60298E-06	1.22473E-05	2.06056E-05	3.64453E-05	5.32596E-05	7.56586E-05	9.98619E-05	0.000128253	0.000160524	0.000192383	0.000231	0.000265796	0.000306031	0.000351094
477	2.55579E-06	3.51402E-06	5.88689E-06	1.32956E-05	2.18192E-05	3.85439E-05	5.66967E-05	7.98907E-05	0.000106824	0.000137109	0.000169912	0.000205117	0.000245054	0.000282356	0.000328063	0.00037354
478	2.74131E-06	3.36874E-06	6.31535E-06	1.41269E-05	2.31651E-05	4.04668E-05	6.01406E-05	8.38788E-05	0.000113511	0.000145124	0.000179185	0.000217525	0.000259112	0.000298678	0.000348507	0.000395151
479	2.76897E-06	3.25796E-06	6.88309E-06	1.4599E-05	2.46203E-05	4.20944E-05	6.34465E-05	8.75175E-05	0.000119627	0.000151814	0.00018832	0.000229262	0.000273146	0.000314585	0.00036635	0.000415723
480	2.6521E-06	3.18531E-06	7.49428E-06	1.47981E-05	2.60739E-05	4.35462E-05	6.65727E-05	9.09887E-05	0.000125299	0.000157619	0.000197399	0.000240533	0.000287172	0.000330298	0.000382439	0.000435835
481	2.4328E-06	3.14174E-06	8.0106E-06	1.4868E-05	2.7346E-05	4.49599E-05	6.94144E-05	9.44374E-05	0.000130606	0.000163061	0.000206245	0.000251374	0.000300797	0.00034568	0.000397694	0.000455682
482	2.16065E-06	3.12729E-06	8.31695E-06	1.49936E-05	2.83336E-05	4.65961E-05	7.20586E-05	9.82673E-05	0.000135988	0.000169109	0.000215247	0.000262507	0.000314449	0.000361541	0.00041412	0.000476701
483	1.88046E-06	3.13729E-06	8.29541E-06	1.53324E-05	2.89082E-05	4.86451E-05	7.45061E-05	0.000102744	0.000141704	0.000176482	0.000224523	0.000274314	0.000328173	0.000378232	0.000433141	0.000499702
484	1.63372E-06	3.16491E-06	7.97371E-06	1.59347E-05	2.91593E-05	5.11193E-05	7.68926E-05	0.000107912	0.000147887	0.000185372	0.000234289	0.000287043	0.000342277	0.000396106	0.000455271	0.000525075
485	1.45836E-06	3.20099E-06	7.53539E-06	1.67358E-05	2.94095E-05	5.38408E-05	7.94984E-05	0.000113586	0.000154538	0.000195403	0.000244864	0.000300799	0.000357348	0.000415526	0.000480056	0.000552753
486	1.39473E-06	3.24352E-06	7.18508E-06	1.7705E-05	3.00551E-05	5.67492E-05	8.27897E-05	0.000119832	0.000162008	0.000206632	0.000257137	0.000316374	0.000374807	0.000437809	0.000508118	0.000583938
487	1.47684E-06	3.27643E-06	7.09265E-06	1.87391E-05	3.13603E-05	5.95485E-05	8.68804E-05	0.000126218	0.000169966	0.000218261	0.000270912	0.000333235	0.000394495	0.000462445	0.000537972	0.000617398
488	1.71835E-06	3.29845E-06	7.38274E-06	1.97835E-05	3.35207E-05	6.2151E-05	9.19387E-05	0.000132651	0.000178464	0.000230061	0.000286416	0.00035151	0.000416852	0.0004897	0.000569349	0.000653211
489	2.05457E-06	3.33375E-06	7.97586E-06	2.08272E-05	3.6296E-05	6.47798E-05	9.77538E-05	0.000139368	0.000187728	0.000242332	0.000303555	0.000371409	0.000441806	0.000519533	0.000602657	0.000691944
490	2.40509E-06	3.41164E-06	8.75115E-06	2.18678E-05	3.93587E-05	6.77205E-05	0.000104039	0.000146669	0.000198021	0.00025548	0.000322173	0.000393157	0.000469182	0.000551835	0.00063844	0.000734263
491	2.69474E-06	3.56764E-06	9.60559E-06	2.29443E-05	4.24586E-05	7.13854E-05	0.000110707	0.000155134	0.000209981	0.000270393	0.000342725	0.000417729	0.000499701	0.000587556	0.000678461	0.000782233
492	2.84692E-06	3.82027E-06	1.04115E-05	2.40207E-05	4.52318E-05	7.59143E-05	0.000117327	0.000164783	0.000223505	0.00028701	0.000364527	0.000444665	0.000532411	0.00062567	0.000722145	0.000835209
493	2.8706E-06	4.13829E-06	1.11264E-05	2.51396E-05	4.76831E-05	8.12171E-05	0.000123979	0.000175528	0.00023846	0.000305304	0.000387533	0.000473825	0.000567183	0.000666095	0.000769463	0.000892828
494	2.82616E-06	4.45545E-06	1.17523E-05	2.63691E-05	5.00075E-05	8.69867E-05	0.000130949	0.000187055	0.000254481	0.000324995	0.000411761	0.000504856	0.000603912	0.000708754	0.000820045	0.000954119
495	2.77485E-06	4.70483E-06	1.22919E-05	2.77779E-05	5.24034E-05	9.29118E-05	0.000138528	0.000199043	0.000271198	0.000345797	0.000437229	0.000537399	0.00064249	0.00075357	0.000873516	0.001018102
496	2.77978E-06	4.82354E-06	1.27571E-05	2.9455E-05	5.51073E-05	9.87528E-05	0.000147107	0.000211325	0.000288447	0.000367686	0.00046428	0.000571498	0.00068329	0.00080103	0.000930153	0.001084563
497	2.88035E-06	4.8017E-06	1.31551E-05	3.14067E-05	5.8218E-05	0.000104373	0.000156707	0.000223725	0.000305961	0.000390349	0.00049275	0.00060675	0.000725956	0.000850748	0.000989311	0.001152627
498	3.08463E-06	4.73265E-06	1.35226E-05	3.35842E-05	6.17605E-05	0.00011009	0.000167141	0.000236659	0.000324109	0.000414027	0.000522927	0.000643602	0.000770831	0.000903135	0.001051414	0.001223355
499	3.39751E-06	4.71972E-06	1.38988E-05	3.59316E-05	6.57496E-05	0.000116256	0.00017819	0.000250584	0.000343309	0.000438992	0.000555121	0.000682556	0.000818288	0.000958633	0.00111693	0.001297935
500	3.82394E-06	4.86677E-06	1.43228E-05	3.83923E-05	7.02E-05	0.00012323	0.000189636	0.000265961	0.000363978	0.00046552	0.00058964	0.000724112	0.0008687	0.001017685	0.001186334	0.001377563
501	4.34264E-06	5.23073E-06	1.47996E-05	4.08082E-05	7.49029E-05	0.000130924	0.000200786	0.000282389	0.000385456	0.000492581	0.000625115	0.000766742	0.000920051	0.001077929	0.001256861	0.001459566
502	4.87676E-06	5.72892E-06	1.54072E-05	4.31867E-05	7.97794E-05	0.000139234	0.00021189	0.000299859	0.000408088	0.000520808	0.000662159	0.000811475	0.000973624	0.001140833	0.001330377	0.001546132
503	5.32039E-06	6.2208E-06	1.61915E-05	4.54447E-05	8.45349E-05	0.000147604	0.000222784	0.000317509	0.000431185	0.000549617	0.000699817	0.000857446	0.001028497	0.001205266	0.001405772	0.00163584
504	5.56806E-06	6.56644E-06	1.7198E-05	4.74991E-05	8.88757E-05	0.000155479	0.000233303	0.000334483	0.000454063	0.000578427	0.000737136	0.000903792	0.001083748	0.001270108	0.00148194	0.001727276
505	5.52463E-06	6.63688E-06	1.84638E-05	4.92775E-05	9.25354E-05	0.000162347	0.000243303	0.000349991	0.000476084	0.000606695	0.000773229	0.000949699	0.001138514	0.00133431	0.001557845	0.001819103
506	5.24096E-06	6.45836E-06	1.99165E-05	5.08933E-05	9.56919E-05	0.00016841	0.000253113	0.000364437	0.000497629	0.00063489	0.000808723	0.000995782	0.001193626	0.001398933	0.001634669	0.001912469
507	4.86556E-06	6.15912E-06	2.13623E-05	5.24932E-05	9.86578E-05	0.000174058	0.000262897	0.000378369	0.00051882	0.000662935	0.000843715	0.001041678	0.001248729	0.001463749	0.001711902	0.002006475
508	4.55362E-06	5.87502E-06	2.26187E-05	5.42633E-05	0.00010182	0.000179809	0.000273003	0.000392609	0.000540141	0.000691208	0.000878888	0.001087738	0.001304322	0.001529531	0.001790199	0.002101574
509	4.45895E-06	5.74113E-06	2.35048E-05	5.6388E-05	0.000105564	0.000186179	0.000283776	0.000407971	0.000562071	0.000720086	0.000914917	0.001134306	0.0013609	0.00159704	0.001870204	0.00219821
510	4.63247E-06	5.83896E-06	2.39731E-05	5.89305E-05	0.00011007	0.000193456	0.000295398	0.000424827	0.000584855	0.000749737	0.000952117	0.001181484	0.001418579	0.001666382	0.00195193	0.002296225
511	4.93183E-06	6.14151E-06	2.4159E-05	6.1603E-05	0.000114902	0.000201081	0.000307081	0.000441785	0.000606978	0.000778246	0.000987969	0.001226228	0.001473552	0.001732666	0.002029784	0.002389103
512	5.21671E-06	6.63706E-06	2.43283E-05	6.43566E-05	0.000120076	0.000209307	0.000319313	0.000459252	0.000629471	0.000806977	0.001024103	0.001270679	0.001528228	0.001798265	0.002106703	0.002480394
513	5.33843E-06	7.3014E-06	2.4692E-05	6.70188E-05	0.000125373	0.000217977	0.000331954	0.000476732	0.000652117	0.000835699	0.001060123	0.001314469	0.001581999	0.001862016	0.002181488	0.002568781
514	5.19948E-06	8.09277E-06	2.54014E-05	6.94477E-05	0.000130587	0.000226889	0.000344826	0.000493808	0.000674708	0.000864201	0.001095692	0.001357338	0.001634412	0.001923105	0.002253288	0.00265338
515	4.91842E-06	8.89266E-06	2.63543E-05	7.16268E-05	0.000135559	0.000235658	0.000357585	0.000510382	0.000697047	0.000892356	0.00113071	0.001399502	0.001685662	0.001982171	0.002322729	0.00273513
516	4.67101E-06	9.56333E-06	2.73828E-05	7.35767E-05	0.000140147	0.000243858	0.000369864	0.000526463	0.000718978	0.000920101	0.001165194	0.001441365	0.001736191	0.002040328	0.002390932	0.002815575
517	4.63081E-06	9.96763E-06	2.83186E-05	7.53114E-05	0.000144201	0.00025105	0.000381264	0.000542015	0.000740283	0.000947293	0.001199064	0.001483204	0.00178629	0.002098506	0.002458801	0.002896
518	4.94973E-06	9.98624E-06	2.90108E-05	7.68474E-05	0.000147589	0.000256855	0.000391434	0.000557003	0.000760761	0.000973799	0.001232249	0.001525262	0.001836229	0.002157549	0.002527182	0.002977608
519	5.5538E-06	9.68033E-06	2.94776E-05	7.81961E-05	0.000150336	0.000261409	0.000400291	0.000571163	0.000780062	0.000999147	0.001264306	0.001566776	0.001885301	0.002216521	0.002595255	0.003059495
520	6.22983E-06	9.22237E-06	2.9841E-05	7.93656E-05	0.00015256	0.000265169	0.000407924	0.000584086	0.000797743	0.001022659	0.001294558	0.001606362	0.001932197	0.002273395	0.002661176	0.003139459
521	6.77706E-06	8.80099E-06	3.02793E-05	8.0512E-05	0.000154665	0.000269087	0.000415184	0.000596464	0.000814862	0.001045579	0.001324764	0.001645666	0.00197925	0.002330426	0.002728116	0.003221222
522	6.97662E-06	8.56686E-06	3.08571E-05	8.14989E-05	0.000156489	0.000273126	0.000421418	0.000606843	0.000829544	0.001065397	0.001351924	0.001680436	0.002021691	0.002381529	0.002789469	0.003296965
523	6.77938E-06	8.57133E-06	3.15797E-05	8.23643E-05	0.000158135	0.000277438	0.000426838	0.000615282	0.000841852	0.00108211	0.001375858	0.00171035	0.002059204	0.00242618	0.002844671	0.003365815
524	6.34296E-06	8.71387E-06	3.23049E-05	8.31853E-05	0.000159694	0.0002818	0.000431819	0.000622433	0.000852496	0.001096575	0.001397032	0.001736427	0.002092737	0.00246577	0.002894794	0.003428585
525	5.83845E-06	8.88402E-06	3.28812E-05	8.40414E-05	0.000161253	0.000285961	0.000436745	0.000628988	0.000862226	0.001109706	0.00141595	0.001759778	0.002123319	0.002501815	0.002941012	0.003486201
526	5.43841E-06	8.9751E-06	3.31697E-05	8.50438E-05	0.00016296	0.000289783	0.000442168	0.000635874	0.000872119	0.001122837	0.001433655	0.001782177	0.002152788	0.00253678	0.002985622	0.003540916
527	5.25901E-06	8.92264E-06	3.31033E-05	8.61958E-05	0.00016481	0.000293009	0.00044808	0.000643261	0.000882292	0.001136087	0.001449989	0.00180366	0.002180928	0.002570588	0.003028121	0.003591967
528	5.28021E-06	8.79601E-06	3.2883E-05	8.74132E-05	0.000166773	0.000295755	0.00045403	0.00065079	0.000892353	0.001148983	0.001464974	0.00182381	0.002207113	0.002602346	0.003067548	0.003638845
529	5.45911E-06	8.68605E-06	3.27524E-05	8.85921E-05	0.000168803	0.00029818	0.000459467	0.000657977	0.000901775	0.001160886	0.001478568	0.001842027	0.002230516	0.002630873	0.003102687	0.003680871
530	5.75283E-06	8.6835E-06	3.29545E-05	8.96287E-05	0.000170856	0.000300442	0.00046384	0.000664337	0.000910031	0.001171157	0.001490735	0.001857713	0.002250313	0.002654988	0.003132324	0.003717367
531	6.11334E-06	8.85431E-06	3.36622E-05	9.04313E-05	0.00017286	0.000302662	0.000466725	0.000669468	0.000916693	0.001179297	0.001501448	0.001870422	0.002265907	0.002673832	0.003155596	0.003747876
532	6.46326E-06	9.12582E-06	3.46551E-05	9.09718E-05	0.0001746	0.000304738	0.000468385	0.000673386	0.000921855	0.001185528	0.001510711	0.00188049	0.002277894	0.002688231	0.003173494	0.003773057
533	6.71514E-06	9.37744E-06	3.55769E-05	9.12449E-05	0.000175811	0.000306492	0.000469323	0.000676257	0.000925797	0.001190337	0.001518547	0.001888542	0.002287303	0.002699617	0.003187673	0.003793978
534	6.78157E-06	9.48865E-06	3.60715E-05	9.12455E-05	0.000176226	0.000307747	0.000470043	0.000678249	0.000928801	0.001194208	0.001524979	0.0018952	0.002295159	0.002709422	0.003199792	0.003811712
535	6.58591E-06	9.35158E-06	3.58192E-05	9.09774E-05	0.000175622	0.000308348	0.000471014	0.000679527	0.000931132	0.00119759	0.001530028	0.001901037	0.002302401	0.002718945	0.003211347	0.003827224
536	6.17697E-06	9.00595E-06	3.4922E-05	9.05196E-05	0.000174193	0.000308279	0.000472089	0.000679987	0.000932552	0.001200081	0.001533128	0.001905353	0.00230809	0.002726917	0.003220819	0.00383887
537	5.69267E-06	8.59775E-06	3.37942E-05	9.00881E-05	0.000172578	0.000307917	0.000473174	0.00068	0.00093338	0.001201864	0.001534795	0.001908434	0.002312258	0.002732986	0.003227771	0.003846956
538	5.26963E-06	8.27094E-06	3.28415E-05	8.98668E-05	0.000171357	0.000307528	0.000473999	0.000679693	0.000933599	0.00120269	0.001534996	0.001909875	0.002314097	0.002735808	0.0032306	0.003850399
539	5.04125E-06	8.16518E-06	3.24578E-05	9.00323E-05	0.000171092	0.00030737	0.000474298	0.000679187	0.000933191	0.001202313	0.001533698	0.001909281	0.002312826	0.002734083	0.003227758	0.003848164
540	5.05191E-06	8.29698E-06	3.27141E-05	9.05587E-05	0.000171813	0.000307423	0.000473894	0.000678436	0.000932068	0.001200628	0.001530944	0.001906535	0.002308367	0.002727792	0.00321937	0.003840507
541	5.25147E-06	8.55427E-06	3.33616E-05	9.13361E-05	0.000173221	0.000307859	0.000473497	0.000678329	0.000931605	0.001199675	0.001529386	0.001904991	0.002305263	0.002722895	0.003212806	0.003835516
542	5.56782E-06	8.78976E-06	3.40234E-05	9.19417E-05	0.000174415	0.000307812	0.000472255	0.000677496	0.000930086	0.00119753	0.001526616	0.00190171	0.002300467	0.002716411	0.003204895	0.003828657
543	5.93698E-06	8.86968E-06	3.43757E-05	9.21015E-05	0.000174776	0.000306927	0.000470096	0.00067569	0.000927337	0.001194254	0.001522758	0.001896907	0.002294746	0.00270987	0.003197791	0.00382175
544	6.30358E-06	8.73906E-06	3.42469E-05	9.16606E-05	0.000173972	0.00030504	0.000467023	0.00067274	0.000923228	0.001189762	0.001517716	0.001890569	0.002288287	0.002703778	0.00319222	0.003815363
545	6.62963E-06	8.50018E-06	3.37691E-05	9.07032E-05	0.000172238	0.000302381	0.000463178	0.00066863	0.000917724	0.001183683	0.001510959	0.001882237	0.002280112	0.0026966	0.003186058	0.003807574
546	6.8771E-06	8.27193E-06	3.31011E-05	8.93164E-05	0.000169834	0.000299139	0.000458591	0.000663171	0.000910538	0.001175275	0.001501474	0.00187086	0.00226845	0.00268578	0.003175925	0.00379507
547	7.01168E-06	8.17851E-06	3.24221E-05	8.76399E-05	0.000167116	0.000295676	0.000453557	0.00065656	0.000901911	0.001164471	0.00148911	0.001856465	0.002252834	0.002670305	0.003160257	0.003776714
548	7.00695E-06	8.28955E-06	3.186E-05	8.58024E-05	0.000164361	0.000292221	0.000448243	0.000648892	0.000891912	0.001151155	0.001473593	0.001838772	0.002232576	0.002648976	0.003137347	0.003750981
549	6.86946E-06	8.49879E-06	3.14027E-05	8.39831E-05	0.000161735	0.000288826	0.000442827	0.000640584	0.000880929	0.001136184	0.001455698	0.001818291	0.002208444	0.002622597	0.003108087	0.003718729
550	6.61271E-06	8.66272E-06	3.1009E-05	8.23722E-05	0.000159386	0.000285512	0.000437489	0.000632117	0.000869415	0.001120622	0.001436419	0.001795703	0.002181518	0.002592395	0.003073919	0.003681322
551	6.24813E-06	8.63448E-06	3.06268E-05	8.11331E-05	0.000157406	0.000282203	0.000432267	0.000623764	0.000857537	0.001105165	0.00141628	0.001771092	0.002152157	0.002558739	0.003035268	0.003638906
552	5.80314E-06	8.31111E-06	3.02313E-05	8.04273E-05	0.000155933	0.000278981	0.000427409	0.000616081	0.000845928	0.00109099	0.001396559	0.001745643	0.002121985	0.002523526	0.002994396	0.003593815
553	5.36643E-06	7.79962E-06	2.98221E-05	8.00664E-05	0.000154693	0.000275646	0.000422559	0.000608591	0.000834247	0.001077362	0.001376873	0.001719304	0.002090763	0.002486551	0.002951224	0.003545534
554	5.04882E-06	7.28087E-06	2.9411E-05	7.97509E-05	0.000153294	0.000271932	0.0004172	0.000600535	0.000821922	0.001063019	0.001356428	0.001691809	0.002057859	0.002447188	0.002905218	0.003492995
555	4.96136E-06	6.93607E-06	2.90096E-05	7.91806E-05	0.00015134	0.000267573	0.000410817	0.000591155	0.000808376	0.001046694	0.001334431	0.001662892	0.002022642	0.002404808	0.002855847	0.003435126
556	5.20963E-06	6.94328E-06	2.8707E-05	7.83137E-05	0.000148922	0.00026311	0.000404139	0.000581485	0.000795427	0.001030277	0.001313998	0.00163707	0.001990356	0.002365768	0.002810828	0.003380862
557	5.68622E-06	7.23128E-06	2.83797E-05	7.69625E-05	0.000145797	0.000258007	0.000396338	0.0005703	0.000781261	0.00101147	0.001291878	0.001610117	0.001956155	0.002324418	0.002763202	0.003322229
558	6.19741E-06	7.6359E-06	2.79628E-05	7.5334E-05	0.000142451	0.000252761	0.00038821	0.000558712	0.000766959	0.000992007	0.0012694	0.00158308	0.001921899	0.002283088	0.002715246	0.003262764
559	6.54596E-06	7.9897E-06	2.73904E-05	7.36395E-05	0.000139381	0.000247873	0.000380567	0.000547852	0.000753622	0.000973651	0.001247914	0.00155702	0.001889483	0.002244142	0.002669277	0.003206067
560	6.54491E-06	8.13223E-06	2.66042E-05	7.20816E-05	0.000137052	0.000243814	0.000374171	0.000538784	0.000742272	0.000958056	0.001228681	0.001532921	0.001860667	0.002209784	0.002627457	0.003155518
561	6.17211E-06	8.00559E-06	2.55678E-05	7.04131E-05	0.000134873	0.000239522	0.00036745	0.000529249	0.000729689	0.000941198	0.00120655	0.00150442	0.001827617	0.002170732	0.00257902	0.003098272
562	5.60556E-06	7.72153E-06	2.4551E-05	6.88241E-05	0.000132932	0.000235405	0.000361105	0.000520295	0.000717469	0.000925112	0.001184821	0.001476195	0.001795388	0.002132938	0.002531867	0.00304336
563	5.00067E-06	7.36263E-06	2.37171E-05	6.72104E-05	0.000130752	0.000230883	0.000354317	0.000510782	0.000704204	0.000907947	0.001161833	0.001446747	0.001761522	0.002093428	0.002483295	0.002987065
564	4.50881E-06	7.00927E-06	2.32223E-05	6.5471E-05	0.000127876	0.000225399	0.000346296	0.00049961	0.000688541	0.000887922	0.001135987	0.001414634	0.001723654	0.002049336	0.002430703	0.002925802
565	4.19001E-06	6.69204E-06	2.30509E-05	6.35869E-05	0.000124252	0.000218951	0.00033696	0.000486616	0.000670394	0.000864858	0.001107211	0.001379813	0.001681586	0.002000359	0.002373845	0.002859046
566	4.0084E-06	6.38832E-06	2.30036E-05	6.16103E-05	0.000120222	0.00021207	0.000326894	0.000472506	0.000650858	0.000840064	0.001076789	0.001343413	0.001637031	0.001948439	0.002314441	0.002788866
567	3.9255E-06	6.07598E-06	2.2883E-05	5.96247E-05	0.000116201	0.000205407	0.000316855	0.000458239	0.000631374	0.000815292	0.001046547	0.001307213	0.001592519	0.001896492	0.002255328	0.002718689
568	3.9022E-06	5.73208E-06	2.24905E-05	5.76988E-05	0.000112567	0.000199551	0.000307517	0.000444654	0.000613209	0.000792076	0.001018039	0.001272662	0.00155017	0.001846948	0.002198776	0.002651262
569	3.90921E-06	5.36085E-06	2.1761E-05	5.58838E-05	0.00010943	0.00019461	0.00029911	0.000432087	0.000596756	0.000770887	0.000991669	0.001240108	0.001510552	0.001800446	0.00214519	0.002587201
570	3.9306E-06	5.00354E-06	2.08115E-05	5.42075E-05	0.000106531	0.000190036	0.000291254	0.000420191	0.000581211	0.000750748	0.000966281	0.001208392	0.001472117	0.001755183	0.002092435	0.002524224
571	3.95178E-06	4.70434E-06	1.97733E-05	5.27001E-05	0.000103593	0.000185254	0.000283553	0.000408608	0.000565737	0.000730645	0.000940687	0.001176357	0.001433295	0.001709337	0.002038377	0.002460055
572	3.95772E-06	4.50616E-06	1.87733E-05	5.13819E-05	0.000100325	0.000179659	0.000275566	0.00039691	0.000549403	0.000709444	0.000913548	0.001142647	0.001392279	0.0016608	0.001980543	0.002392012
573	3.9488E-06	4.42694E-06	1.78901E-05	5.02147E-05	9.66719E-05	0.000173101	0.000267113	0.000384897	0.000531881	0.000686796	0.000884436	0.001106845	0.001348535	0.001608931	0.00191834	0.002319357
574	3.95143E-06	4.44084E-06	1.71167E-05	4.90511E-05	9.2965E-05	0.000166173	0.000258431	0.000372703	0.000513788	0.000663586	0.000854347	0.00106997	0.001303493	0.001555348	0.001854093	0.002244325
575	3.99454E-06	4.51773E-06	1.64374E-05	4.77337E-05	8.9575E-05	0.000159543	0.000249793	0.000360494	0.000495832	0.000640817	0.000824414	0.001033176	0.001258776	0.001501884	0.001790406	0.002169437
576	4.10231E-06	4.62259E-06	1.58196E-05	4.60567E-05	8.67769E-05	0.000153709	0.000241216	0.000348063	0.000478208	0.000618829	0.000794917	0.000996551	0.001214701	0.00144882	0.001728029	0.002094966
577	4.26409E-06	4.72241E-06	1.52667E-05	4.40403E-05	8.47763E-05	0.000149128	0.000233099	0.000335909	0.000461827	0.000598752	0.000767362	0.000961832	0.001173413	0.00139875	0.001670116	0.002024459
578	4.37447E-06	4.76344E-06	1.47649E-05	4.19094E-05	8.31385E-05	0.000145278	0.000225259	0.000323995	0.000446341	0.000579811	0.000741239	0.000928465	0.001133876	0.001350755	0.001614906	0.001956252
579	4.31737E-06	4.69026E-06	1.43012E-05	3.99199E-05	8.13634E-05	0.000141542	0.000217475	0.00031227	0.000431315	0.000561087	0.000715898	0.000895753	0.00109484	0.001303689	0.001560279	0.001888334
580	3.9778E-06	4.44801E-06	1.38623E-05	3.83255E-05	7.89553E-05	0.000137308	0.000209527	0.000300683	0.000416318	0.000541667	0.000690698	0.000863008	0.001055061	0.001256418	0.001504135	0.001818716
581	3.34535E-06	4.05251E-06	1.34696E-05	3.73076E-05	7.58204E-05	0.000132474	0.000201696	0.000289768	0.000401812	0.000522027	0.000666465	0.000831414	0.001015802	0.001210583	0.001448114	0.00174983
582	2.63334E-06	3.65594E-06	1.31121E-05	3.65526E-05	7.21845E-05	0.000127038	0.000193735	0.000278987	0.000386965	0.000501509	0.000641844	0.000799544	0.000975634	0.001164125	0.001390442	0.001679742
583	2.09976E-06	3.44289E-06	1.28097E-05	3.57705E-05	6.85239E-05	0.000121363	0.000185857	0.000268409	0.000371816	0.000480671	0.000616926	0.000767788	0.000935432	0.00111765	0.001332694	0.001610536
584	2.00259E-06	3.59787E-06	1.25821E-05	3.46713E-05	6.5315E-05	0.000115813	0.000178276	0.000258107	0.000356404	0.000460073	0.000591797	0.000736539	0.000896073	0.001071767	0.001276444	0.001544292
585	2.4684E-06	4.18179E-06	1.24344E-05	3.30957E-05	6.28318E-05	0.000110621	0.000171083	0.000248053	0.000340789	0.000440064	0.000566534	0.000705975	0.000858051	0.001026803	0.0012226	0.001482042
586	3.26549E-06	4.92081E-06	1.23467E-05	3.12854E-05	6.08664E-05	0.000105801	0.000164247	0.000238248	0.000325498	0.000420947	0.000541861	0.000676532	0.000821855	0.000983545	0.001171716	0.001423708
587	4.09392E-06	5.4717E-06	1.22609E-05	2.94601E-05	5.89573E-05	0.000101027	0.000157246	0.000228022	0.00031021	0.000401814	0.000517066	0.000646767	0.000785628	0.000940061	0.001120948	0.001364978
588	4.6547E-06	5.49395E-06	1.21344E-05	2.78849E-05	5.6723E-05	9.6118E-05	0.000149783	0.000217025	0.000295051	0.000382338	0.000492183	0.000616159	0.000748641	0.000895764	0.001069053	0.001303473
589	4.75815E-06	4.82384E-06	1.19258E-05	2.67189E-05	5.39248E-05	9.09818E-05	0.000141711	0.000205108	0.000280096	0.000362346	0.00046724	0.000584446	0.000710472	0.000850343	0.001015302	0.001237812
590	4.54127E-06	3.82431E-06	1.15974E-05	2.5806E-05	5.07495E-05	8.57962E-05	0.000133333	0.000192708	0.000265267	0.000342139	0.000442248	0.000552131	0.000671629	0.00080431	0.000960498	0.001169605
591	4.21306E-06	2.96505E-06	1.1141E-05	2.49963E-05	4.7588E-05	8.10004E-05	0.000125364	0.000180842	0.000251107	0.000322949	0.000418305	0.000521219	0.000634446	0.000760316	0.000908101	0.0011039
592	3.96031E-06	2.70142E-06	1.04869E-05	2.4003E-05	4.45686E-05	7.65895E-05	0.000117827	0.000169534	0.000236781	0.000304228	0.000394204	0.000490847	0.000597764	0.000716826	0.000856575	0.001039668
593	3.9159E-06	3.30357E-06	9.64387E-06	2.26983E-05	4.188E-05	7.2699E-05	0.000110977	0.000159157	0.000222265	0.000286241	0.000370025	0.000461477	0.000562089	0.000674344	0.000806684	0.000978445
594	4.00461E-06	4.42511E-06	8.7669E-06	2.12328E-05	3.94597E-05	6.91648E-05	0.00010463	0.000149525	0.000207813	0.000268849	0.000346078	0.000432972	0.000527357	0.000632837	0.000758141	0.000919726
595	4.11039E-06	5.59704E-06	8.04107E-06	1.98124E-05	3.71962E-05	6.57632E-05	9.85183E-05	0.000140342	0.000193733	0.00025183	0.000322721	0.000405078	0.000493394	0.000592171	0.000710453	0.000862609
596	4.10854E-06	6.3323E-06	7.64182E-06	1.86156E-05	3.49187E-05	6.21645E-05	9.22167E-05	0.000131091	0.000180042	0.000234576	0.000299822	0.000376917	0.000459267	0.000551297	0.000662026	0.000804847
597	3.94765E-06	6.33121E-06	7.67432E-06	1.78036E-05	3.26339E-05	5.83369E-05	8.57448E-05	0.000121842	0.000167295	0.000217432	0.000278203	0.000349107	0.000425792	0.00051123	0.000613913	0.000747436
