762,7.8534e-05,5.8719e-06,6.0637e-09
763,7.3254e-05,5.4989e-06,5.6781e-09
764,6.7974e-05,5.1259e-06,5.2925e-09
765,6.2694e-05,4.7529e-06,4.9069e-09
766,5.8953e-05,4.4827e-06,4.6281e-09
767,5.5213e-05,4.2125e-06,4.3494e-09
768,5.1473e-05,3.9423e-06,4.0706e-09
769,4.7732e-05,3.6721e-06,3.7918e-09
770,4.3992e-05,3.402e-06,3.513e-09
771,4.1353e-05,3.2074e-06,3.3123e-09
772,3.8713e-05,3.0128e-06,3.1115e-09
773,3.6074e-05,2.8182e-06,2.9107e-09
774,3.3435e-05,2.6236e-06,2.7099e-09
775,3.0795e-05,2.429e-06,2.5091e-09
776,2.8929e-05,2.2886e-06,2.364e-09
777,2.7063e-05,2.1482e-06,2.2189e-09
778,2.5196e-05,2.0079e-06,2.0738e-09
779,2.333e-05,1.8675e-06,1.9288e-09
780,2.1464e-05,1.7271e-06,1.7837e-09
781,2.0144e-05,1.6256e-06,1.6788e-09
782,1.8823e-05,1.5241e-06,1.574e-09
783,1.7503e-05,1.4225e-06,1.4691e-09
784,1.6183e-05,1.321e-06,1.3643e-09
785,1.4863e-05,1.2195e-06,1.2594e-09
786,1.3929e-05,1.146e-06,1.1836e-09
787,1.2996e-05,1.0726e-06,1.1077e-09
788,1.2062e-05,9.9913e-07,1.0319e-09
789,1.1128e-05,9.2568e-07,9.5608e-10
790,1.0195e-05,8.5223e-07,8.8025e-10
791,9.5348e-06,7.9917e-07,8.2544e-10
792,8.8749e-06,7.4611e-07,7.7064e-10
793,8.215e-06,6.9305e-07,7.1583e-10
794,7.5551e-06,6.4e-07,6.6103e-10
795,6.8952e-06,5.8694e-07,6.0623e-10
796,6.4302e-06,5.4869e-07,5.6674e-10
797,5.9652e-06,5.1043e-07,5.2726e-10
798,5.5002e-06,4.7218e-07,4.8778e-10
799,5.0352e-06,4.3393e-07,4.483e-10
800,4.5702e-06,3.9568e-07,4.0881e-10
801,4.2433e-06,3.6822e-07,3.8043e-10
802,3.9164e-06,3.4076e-07,3.5205e-10
803,3.5896e-06,3.133e-07,3.2367e-10
804,3.2627e-06,2.8584e-07,2.9529e-10
805,2.9358e-06,2.5839e-07,2.6691e-10
806,2.706e-06,2.3864e-07,2.4652e-10
807,2.4761e-06,2.1889e-07,2.2612e-10
808,2.2462e-06,1.9914e-07,2.0572e-10
809,2.0163e-06,1.7939e-07,1.8532e-10
810,1.7864e-06,1.5964e-07,1.6493e-10
811,1.6252e-06,1.4547e-07,1.503e-10
812,1.4639e-06,1.313e-07,1.3568e-10
813,1.3027e-06,1.1713e-07,1.2106e-10
814,1.1414e-06,1.0297e-07,1.0644e-10
815,9.8018e-07,8.8798e-08,9.1817e-11
816,8.6593e-07,7.8554e-08,8.1219e-11
817,7.5168e-07,6.8309e-08,7.0621e-11
818,6.3743e-07,5.8064e-08,6.0023e-11
819,5.2317e-07,4.782e-08,4.9425e-11
820,4.0892e-07,3.7575e-08,3.8828e-11
821,3.2714e-07,3.006e-08,3.1062e-11
822,2.4535e-07,2.2545e-08,2.3297e-11
823,1.6357e-07,1.503e-08,1.5531e-11
824,8.1785e-08,7.5151e-09,7.7655e-12
825,0,0,0
