Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	07:57pm	07:59pm	08:02pm	08:04pm	08:06pm	08:08pm	08:10pm	08:11pm	08:13pm	08:15pm	08:15pm	08:15pm	08:16pm	08:16pm	08:16pm	08:16pm
477	3.6337E-06	1.95175E-06	6.59072E-06	1.95148E-05	3.95075E-05	6.36585E-05	9.56331E-05	0.000136909	0.000189292	0.000245356	0.000314877	0.000391857	0.000479025	0.000585714	0.000691258	0.000853925
478	3.74042E-06	1.69814E-06	6.92592E-06	1.81338E-05	3.74142E-05	6.01104E-05	9.04024E-05	0.000128447	0.000178128	0.000229497	0.000295061	0.000368301	0.000449776	0.000549941	0.000649826	0.000802739
479	3.34526E-06	1.70701E-06	7.1292E-06	1.66884E-05	3.49795E-05	5.69431E-05	8.5442E-05	0.000121204	0.00016787	0.000216116	0.000277312	0.000347199	0.000424239	0.000517435	0.000611838	0.000756586
480	2.60398E-06	1.93556E-06	7.15495E-06	1.52687E-05	3.23846E-05	5.41154E-05	8.07804E-05	0.000115055	0.000158496	0.000204872	0.000261584	0.000328293	0.00040194	0.000488139	0.000577268	0.00071538
481	1.77828E-06	2.2958E-06	6.99387E-06	1.39945E-05	2.9906E-05	5.15358E-05	7.64713E-05	0.000109724	0.000149927	0.000195077	0.000247618	0.000311107	0.000381914	0.000461653	0.000545814	0.000678556
482	1.13473E-06	2.70585E-06	6.65778E-06	1.30273E-05	2.79096E-05	4.92676E-05	7.27975E-05	0.000105266	0.000142533	0.000186631	0.0002359	0.000296106	0.000364352	0.000438966	0.000518819	0.000647588
483	9.2301E-07	3.08382E-06	6.15054E-06	1.24976E-05	2.66952E-05	4.72923E-05	6.99101E-05	0.000101564	0.000136437	0.000179139	0.000226503	0.000283255	0.000348848	0.000420307	0.00049672	0.000622829
484	1.16423E-06	3.38372E-06	5.53813E-06	1.24016E-05	2.62609E-05	4.56015E-05	6.77874E-05	9.8492E-05	0.000131616	0.000172475	0.000219258	0.000272607	0.000335366	0.000405574	0.000479492	0.000603976
485	1.63519E-06	3.59785E-06	4.95308E-06	1.25918E-05	2.62825E-05	4.4197E-05	6.62232E-05	9.5919E-05	0.000127894	0.000166799	0.000213728	0.00026431	0.000324263	0.000394311	0.000466619	0.000590023
486	2.10816E-06	3.72874E-06	4.53946E-06	1.29441E-05	2.6482E-05	4.31762E-05	6.51484E-05	9.39222E-05	0.000125363	0.000162645	0.000209936	0.000259083	0.000316609	0.000386906	0.000458577	0.000581225
487	2.35037E-06	3.76266E-06	4.41889E-06	1.32805E-05	2.64694E-05	4.24424E-05	6.42047E-05	9.21574E-05	0.000123557	0.00015981	0.000206966	0.000256487	0.000312048	0.000382017	0.000453801	0.000575252
488	2.22036E-06	3.70172E-06	4.66175E-06	1.34893E-05	2.60346E-05	4.19916E-05	6.32598E-05	9.05609E-05	0.000122346	0.000158387	0.000204535	0.000256476	0.000310707	0.00037925	0.000451805	0.000571346
489	1.86528E-06	3.57546E-06	5.13148E-06	1.35838E-05	2.5364E-05	4.17934E-05	6.24298E-05	8.92726E-05	0.000121735	0.000158188	0.000202839	0.000258314	0.000311863	0.00037836	0.00045216	0.0005695
490	1.49058E-06	3.41885E-06	5.64985E-06	1.3603E-05	2.47245E-05	4.18122E-05	6.18808E-05	8.84732E-05	0.000121761	0.000158967	0.000202167	0.000261127	0.000314623	0.000379133	0.000454445	0.000569861
491	1.30304E-06	3.27258E-06	6.05038E-06	1.36097E-05	2.44255E-05	4.20877E-05	6.1889E-05	8.85014E-05	0.000122678	0.000160769	0.000203174	0.000264519	0.000318673	0.000382042	0.000459069	0.000573604
492	1.48486E-06	3.16249E-06	6.16444E-06	1.36174E-05	2.46619E-05	4.25107E-05	6.24891E-05	8.93564E-05	0.000124289	0.000163075	0.00020574	0.000267225	0.000322624	0.000386198	0.00046482	0.000579814
493	2.00322E-06	3.09253E-06	6.03761E-06	1.3657E-05	2.53846E-05	4.30486E-05	6.3598E-05	9.09328E-05	0.000126429	0.000165704	0.000209542	0.000269175	0.00032629	0.000391361	0.000471391	0.000588052
494	2.68824E-06	3.04892E-06	5.84417E-06	1.37554E-05	2.63622E-05	4.36698E-05	6.4988E-05	9.29588E-05	0.000128813	0.000168508	0.000213898	0.000270761	0.000329881	0.000397264	0.000478533	0.000597536
495	3.36755E-06	3.01756E-06	5.76072E-06	1.39392E-05	2.73601E-05	4.43428E-05	6.64287E-05	9.51595E-05	0.000131154	0.00017134	0.000218121	0.000272382	0.000333614	0.000403642	0.000485997	0.000607473
496	3.87237E-06	2.98673E-06	5.96666E-06	1.42448E-05	2.81647E-05	4.50677E-05	6.77383E-05	9.73288E-05	0.000133261	0.000174174	0.000221682	0.000274627	0.000337944	0.000410516	0.00049388	0.00061751
497	4.12079E-06	2.9627E-06	6.50281E-06	1.46529E-05	2.86463E-05	4.5792E-05	6.87581E-05	9.92201E-05	0.000134916	0.000176804	0.000224167	0.000277527	0.000342703	0.000417382	0.000501627	0.000626768
498	4.1867E-06	2.99117E-06	7.19464E-06	1.50929E-05	2.88997E-05	4.65103E-05	6.95695E-05	0.000100808	0.000136262	0.000179239	0.000226019	0.000281	0.000347705	0.000424073	0.000509063	0.000635343
499	4.15901E-06	3.12158E-06	7.84591E-06	1.54882E-05	2.90394E-05	4.72182E-05	7.02731E-05	0.00010208	0.000137464	0.000181497	0.000227748	0.000284938	0.000352735	0.00043043	0.000516016	0.000643381
500	4.12709E-06	3.40361E-06	8.25938E-06	1.57618E-05	2.91808E-05	4.79117E-05	7.097E-05	0.000103026	0.00013869	0.000183596	0.000229868	0.000289231	0.000357579	0.000436292	0.000522316	0.000651031
501	4.15717E-06	3.85416E-06	8.27069E-06	1.58179E-05	2.93411E-05	4.84622E-05	7.15603E-05	0.000103403	0.00013972	0.000185085	0.000232178	0.000293005	0.000361146	0.000440411	0.000526522	0.000656768
502	4.27189E-06	4.39515E-06	8.00601E-06	1.5727E-05	2.95474E-05	4.89333E-05	7.21465E-05	0.000103535	0.000140744	0.000186278	0.000234819	0.00029649	0.000364028	0.000443487	0.000529679	0.000661739
503	4.46553E-06	4.90932E-06	7.64455E-06	1.55489E-05	2.97192E-05	4.92647E-05	7.26228E-05	0.000103523	0.000141549	0.000187017	0.000237173	0.000299151	0.000365959	0.000445151	0.00053159	0.000665418
504	4.73239E-06	5.27996E-06	7.36474E-06	1.53429E-05	2.97766E-05	4.93964E-05	7.28839E-05	0.000103468	0.000141924	0.000187146	0.000238623	0.000300457	0.000366677	0.000445034	0.00053206	0.000667281
505	5.06349E-06	5.40007E-06	7.33344E-06	1.51658E-05	2.96474E-05	4.92733E-05	7.28297E-05	0.000103456	0.000141671	0.00018652	0.000238589	0.000299915	0.000365931	0.0004428	0.000530898	0.000666829
506	5.40634E-06	5.30047E-06	7.56729E-06	1.50516E-05	2.93915E-05	4.89475E-05	7.24826E-05	0.000103469	0.000140855	0.000185271	0.000237168	0.000297773	0.000363933	0.00043894	0.000528419	0.000664377
507	5.66481E-06	5.1036E-06	7.95503E-06	1.49859E-05	2.9105E-05	4.84469E-05	7.18022E-05	0.000103186	0.000139442	0.000183345	0.000234457	0.000294196	0.000360465	0.000433617	0.000524184	0.000659434
508	5.7457E-06	4.93821E-06	8.38835E-06	1.49651E-05	2.89086E-05	4.78386E-05	7.08058E-05	0.000102365	0.000137509	0.000180834	0.000230747	0.000289589	0.000355593	0.000427348	0.000518165	0.00065203
509	5.55701E-06	4.93208E-06	8.75957E-06	1.49859E-05	2.89217E-05	4.7189E-05	6.95109E-05	0.000100765	0.000135135	0.000177829	0.000226327	0.000284359	0.000349388	0.000420647	0.000510339	0.000642198
510	5.10239E-06	5.14061E-06	9.00118E-06	1.50415E-05	2.91656E-05	4.65311E-05	6.79746E-05	9.83594E-05	0.000132414	0.000174419	0.00022144	0.00027879	0.000342044	0.000413734	0.000500828	0.000630183
511	4.54501E-06	5.47887E-06	9.09677E-06	1.50862E-05	2.94221E-05	4.57369E-05	6.61777E-05	9.52874E-05	0.000129187	0.000170314	0.000215774	0.000272352	0.000333252	0.000405423	0.000488931	0.000615251
512	4.08737E-06	5.87136E-06	9.07755E-06	1.51401E-05	2.95845E-05	4.48781E-05	6.44087E-05	9.21618E-05	0.000125885	0.000165994	0.000209987	0.000265733	0.000324235	0.000396307	0.000476195	0.000599497
513	3.9177E-06	6.23256E-06	8.95521E-06	1.51905E-05	2.94842E-05	4.39227E-05	6.28007E-05	8.93681E-05	0.000122636	0.000161545	0.000204233	0.000258983	0.000315441	0.00038605	0.000463028	0.000583586
514	4.16624E-06	6.49002E-06	8.74796E-06	1.52153E-05	2.90095E-05	4.28527E-05	6.14414E-05	8.71839E-05	0.000119536	0.000157045	0.000198638	0.000252134	0.000307179	0.000374473	0.000449776	0.000568019
515	4.71918E-06	6.62513E-06	8.50275E-06	1.51531E-05	2.82897E-05	4.17126E-05	6.0229E-05	8.54335E-05	0.000116534	0.000152549	0.000193192	0.000245116	0.000299181	0.000362055	0.000436516	0.000552623
516	5.3984E-06	6.63413E-06	8.27422E-06	1.49329E-05	2.75195E-05	4.05648E-05	5.90139E-05	8.38251E-05	0.000113548	0.000148111	0.000187861	0.000237843	0.000291044	0.000349465	0.000423271	0.000537064
517	6.02716E-06	6.51266E-06	8.11572E-06	1.44833E-05	2.68886E-05	3.94673E-05	5.76427E-05	8.20622E-05	0.000110486	0.00014377	0.000182594	0.000230212	0.000282338	0.000337331	0.000410027	0.000520966
518	6.44516E-06	6.26254E-06	8.07527E-06	1.37494E-05	2.65641E-05	3.84749E-05	5.59841E-05	7.98793E-05	0.000107264	0.000139562	0.000177349	0.000222147	0.000272704	0.000326233	0.000396785	0.000504017
519	6.65464E-06	5.95004E-06	8.14272E-06	1.28474E-05	2.64612E-05	3.75869E-05	5.41078E-05	7.72822E-05	0.000103853	0.00013541	0.000172084	0.000213798	0.000262337	0.000316047	0.000383522	0.000486298
520	6.7583E-06	5.68101E-06	8.27202E-06	1.19987E-05	2.634E-05	3.67688E-05	5.22068E-05	7.44447E-05	0.000100252	0.000131163	0.000166759	0.000205448	0.000251775	0.00030622	0.000370194	0.000468136
521	6.87198E-06	5.57112E-06	8.43251E-06	1.14454E-05	2.60087E-05	3.60522E-05	5.05674E-05	7.16731E-05	9.66391E-05	0.000126908	0.000161631	0.000197745	0.000242003	0.000296745	0.000357418	0.000450686
522	7.08353E-06	5.71208E-06	8.56375E-06	1.13792E-05	2.51842E-05	3.5333E-05	4.92773E-05	6.89957E-05	9.28256E-05	0.000122249	0.000156343	0.000190572	0.000233063	0.000286497	0.000344447	0.000433375
523	7.39813E-06	6.09185E-06	8.63374E-06	1.18057E-05	2.38565E-05	3.45579E-05	4.8316E-05	6.64918E-05	8.88957E-05	0.000117197	0.000150858	0.000183958	0.000225077	0.000275429	0.000331325	0.000416413
524	7.69784E-06	6.54971E-06	8.62788E-06	1.24575E-05	2.23057E-05	3.36495E-05	4.73931E-05	6.4123E-05	8.50417E-05	0.000111957	0.000145141	0.000177605	0.000217641	0.000264124	0.00031821	0.00039987
525	7.85679E-06	6.91535E-06	8.53277E-06	1.30498E-05	2.08306E-05	3.25287E-05	4.62007E-05	6.18427E-05	8.14624E-05	0.000106752	0.00013916	0.000171198	0.000210315	0.000253211	0.000305263	0.000383806
526	7.75245E-06	7.02171E-06	8.33821E-06	1.33034E-05	1.97364E-05	3.11288E-05	4.44487E-05	5.96271E-05	7.83856E-05	0.000101839	0.000132931	0.000164483	0.000202739	0.000243405	0.000292756	0.000368418
527	7.33286E-06	6.78397E-06	8.04732E-06	1.30494E-05	1.9178E-05	2.94365E-05	4.20002E-05	5.74219E-05	7.58579E-05	9.73229E-05	0.000126443	0.000157225	0.000194563	0.000234892	0.000280648	0.000353578
528	6.75325E-06	6.35339E-06	7.71932E-06	1.24424E-05	1.89589E-05	2.76596E-05	3.92373E-05	5.52407E-05	7.36375E-05	9.31521E-05	0.000119948	0.000149655	0.000185969	0.000227052	0.000268793	0.00033921
529	6.20244E-06	5.91961E-06	7.42213E-06	1.16896E-05	1.88233E-05	2.60403E-05	3.66245E-05	5.31041E-05	7.14301E-05	8.92434E-05	0.000113729	0.000142067	0.000177211	0.000219113	0.000257008	0.00032522
530	5.86908E-06	5.67211E-06	7.2236E-06	1.09981E-05	1.85159E-05	2.48206E-05	3.4626E-05	5.10327E-05	6.89417E-05	8.55135E-05	0.000108072	0.000134757	0.000168546	0.000210308	0.000245109	0.000311514
531	5.89957E-06	5.7582E-06	7.17447E-06	1.05416E-05	1.78341E-05	2.41777E-05	3.35978E-05	4.90429E-05	6.59449E-05	8.1891E-05	0.00010319	0.000127967	0.000160188	0.000200047	0.000232958	0.000297993
532	6.20491E-06	6.09018E-06	7.23001E-06	1.03079E-05	1.68693E-05	2.39268E-05	3.32924E-05	4.7125E-05	6.25811E-05	7.83697E-05	9.88918E-05	0.000121652	0.00015213	0.000188742	0.000220651	0.000284511
533	6.61454E-06	6.4989E-06	7.31244E-06	1.02202E-05	1.5815E-05	2.37579E-05	3.32534E-05	4.52608E-05	5.91202E-05	7.49662E-05	9.48491E-05	0.000115667	0.000144286	0.000177154	0.000208366	0.00027091
534	6.95798E-06	6.81535E-06	7.34404E-06	1.02019E-05	1.48647E-05	2.33613E-05	3.30247E-05	4.34321E-05	5.5832E-05	7.16973E-05	9.07333E-05	0.000109865	0.00013657	0.000166042	0.000196285	0.000257031
535	7.07795E-06	6.88401E-06	7.25462E-06	1.01789E-05	1.41955E-05	2.24552E-05	3.21831E-05	4.16189E-05	5.29639E-05	6.85731E-05	8.62432E-05	0.000104111	0.000128903	0.000156108	0.000184577	0.000242736
536	6.97081E-06	6.70776E-06	7.06118E-06	1.01013E-05	1.37885E-05	2.10846E-05	3.06857E-05	3.97616E-05	5.04812E-05	6.55E-05	8.13774E-05	9.83485E-05	0.000121246	0.000147329	0.000173235	0.000228036
537	6.74121E-06	6.40059E-06	6.84518E-06	9.94532E-06	1.35084E-05	1.9531E-05	2.87714E-05	3.78143E-05	4.82132E-05	6.23812E-05	7.64138E-05	9.26692E-05	0.000113707	0.000139345	0.000162311	0.000213269
538	6.49287E-06	6.07565E-06	6.68626E-06	9.684E-06	1.3213E-05	1.8071E-05	2.66712E-05	3.57155E-05	4.59663E-05	5.90934E-05	7.16006E-05	8.71281E-05	0.000106344	0.000131734	0.000151783	0.000198683
539	6.32772E-06	5.84402E-06	6.66162E-06	9.29237E-06	1.27647E-05	1.69741E-05	2.46126E-05	3.34075E-05	4.35515E-05	5.55177E-05	6.7179E-05	8.17778E-05	9.92158E-05	0.000124076	0.000141632	0.000184525
540	6.30057E-06	5.7615E-06	6.77796E-06	8.8085E-06	1.21614E-05	1.6316E-05	2.27403E-05	3.09503E-05	4.09111E-05	5.16625E-05	6.31864E-05	7.66149E-05	9.235E-05	0.000116154	0.000131877	0.000170972
541	6.42225E-06	5.82939E-06	6.9718E-06	8.35738E-06	1.1578E-05	1.59746E-05	2.11372E-05	2.85873E-05	3.82024E-05	4.77626E-05	5.95225E-05	7.16902E-05	8.58818E-05	0.000108156	0.000122782	0.000158384
542	6.68013E-06	6.02682E-06	7.15281E-06	8.03916E-06	1.1158E-05	1.57617E-05	1.98064E-05	2.64679E-05	3.54557E-05	4.389E-05	5.58651E-05	6.67974E-05	7.96399E-05	9.98998E-05	0.000114181	0.000146555
543	7.07167E-06	6.34223E-06	7.24161E-06	7.96913E-06	1.10655E-05	1.55171E-05	1.87914E-05	2.47961E-05	3.27733E-05	4.02088E-05	5.20032E-05	6.18658E-05	7.36166E-05	9.14072E-05	0.000106141	0.000135583
544	7.54771E-06	6.7262E-06	7.19501E-06	8.17578E-06	1.13251E-05	1.51364E-05	1.80716E-05	2.36345E-05	3.02386E-05	3.68375E-05	4.78405E-05	5.68814E-05	6.78087E-05	8.27882E-05	9.85964E-05	0.000125404
545	7.96646E-06	7.05408E-06	7.04216E-06	8.51442E-06	1.16829E-05	1.46271E-05	1.74985E-05	2.27626E-05	2.78968E-05	3.38028E-05	4.35107E-05	5.19444E-05	6.22215E-05	7.43254E-05	9.12175E-05	0.000115632
546	8.17226E-06	7.18977E-06	6.81892E-06	8.81683E-06	1.18477E-05	1.40059E-05	1.6903E-05	2.19192E-05	2.57811E-05	3.1112E-05	3.91634E-05	4.71549E-05	5.68451E-05	6.63038E-05	8.36192E-05	0.000105811
547	8.01357E-06	7.00087E-06	6.56538E-06	8.91905E-06	1.15339E-05	1.32979E-05	1.61257E-05	2.08555E-05	2.39408E-05	2.87916E-05	3.49742E-05	4.26434E-05	5.17052E-05	5.9052E-05	7.54671E-05	9.55528E-05
548	7.41519E-06	6.43469E-06	6.312E-06	8.70905E-06	1.05858E-05	1.25228E-05	1.50553E-05	1.94056E-05	2.23897E-05	2.68278E-05	3.10874E-05	3.85084E-05	4.68164E-05	5.2785E-05	6.66059E-05	8.46848E-05
549	6.56676E-06	5.71398E-06	6.06367E-06	8.25834E-06	9.29601E-06	1.16957E-05	1.37628E-05	1.77074E-05	2.10504E-05	2.5107E-05	2.75888E-05	3.47945E-05	4.22215E-05	4.74145E-05	5.75797E-05	7.38991E-05
550	5.71408E-06	5.11995E-06	5.8199E-06	7.67719E-06	8.05243E-06	1.08311E-05	1.23574E-05	1.59628E-05	1.98262E-05	2.34944E-05	2.45517E-05	3.15353E-05	3.79695E-05	4.2788E-05	4.9081E-05	6.40702E-05
551	5.10199E-06	4.93305E-06	5.5783E-06	7.07385E-06	7.2416E-06	9.93979E-06	1.09448E-05	1.43698E-05	1.8614E-05	2.18473E-05	2.20422E-05	2.87549E-05	3.40977E-05	3.87396E-05	4.17904E-05	5.60566E-05
552	4.92312E-06	5.36038E-06	5.34441E-06	6.54991E-06	7.1656E-06	9.0487E-06	9.63495E-06	1.31036E-05	1.73467E-05	2.00645E-05	2.01141E-05	2.64719E-05	3.06651E-05	3.51418E-05	3.62877E-05	5.05393E-05
553	5.05412E-06	6.17834E-06	5.14403E-06	6.13706E-06	7.62028E-06	8.22817E-06	8.50683E-06	1.21457E-05	1.60796E-05	1.81804E-05	1.86501E-05	2.45461E-05	2.76933E-05	3.19087E-05	3.23849E-05	4.69462E-05
554	5.26282E-06	7.01462E-06	5.01068E-06	5.8438E-06	8.22705E-06	7.56504E-06	7.63069E-06	1.14129E-05	1.49127E-05	1.62791E-05	1.74775E-05	2.27868E-05	2.51961E-05	2.89744E-05	2.96345E-05	4.42786E-05
555	5.31656E-06	7.49609E-06	4.97798E-06	5.67861E-06	8.60648E-06	7.14634E-06	7.07686E-06	1.08215E-05	1.39463E-05	1.44451E-05	1.64227E-05	2.10025E-05	2.31874E-05	2.62727E-05	2.75882E-05	4.15359E-05
556	5.02903E-06	7.3183E-06	5.0889E-06	5.66106E-06	8.44908E-06	7.06294E-06	6.92196E-06	1.03251E-05	1.32992E-05	1.27975E-05	1.53767E-05	1.9087E-05	2.17278E-05	2.38176E-05	2.59029E-05	3.79429E-05
557	4.4738E-06	6.56615E-06	5.31086E-06	5.73194E-06	7.8111E-06	7.21682E-06	7.0804E-06	9.8857E-06	1.28331E-05	1.1357E-05	1.43205E-05	1.70908E-05	2.06082E-05	2.15785E-05	2.43635E-05	3.35481E-05
558	3.89699E-06	5.57949E-06	5.59987E-06	5.82316E-06	6.99731E-06	7.45058E-06	7.42142E-06	9.53509E-06	1.23559E-05	1.0182E-05	1.33837E-05	1.52792E-05	1.96155E-05	1.96647E-05	2.29912E-05	2.91007E-05
559	3.54949E-06	4.70485E-06	5.9111E-06	5.8655E-06	6.31864E-06	7.60399E-06	7.81189E-06	9.30596E-06	1.16717E-05	9.33192E-06	1.26992E-05	1.39227E-05	1.85327E-05	1.81878E-05	2.18089E-05	2.53649E-05
560	3.66689E-06	4.27362E-06	6.19752E-06	5.79349E-06	6.0686E-06	7.52409E-06	8.12095E-06	9.22559E-06	1.06008E-05	8.86121E-06	1.2388E-05	1.3273E-05	1.71574E-05	1.72474E-05	2.08369E-05	2.30656E-05
561	4.19488E-06	4.3116E-06	6.36267E-06	5.58802E-06	6.20037E-06	7.16729E-06	8.24295E-06	9.19878E-06	9.19919E-06	8.70906E-06	1.23304E-05	1.32013E-05	1.54789E-05	1.66829E-05	1.99768E-05	2.21104E-05
562	4.89467E-06	4.65226E-06	6.34157E-06	5.32939E-06	6.46902E-06	6.6576E-06	8.1826E-06	9.13666E-06	7.81832E-06	8.81984E-06	1.23548E-05	1.34265E-05	1.38184E-05	1.63179E-05	1.92625E-05	2.20167E-05
563	5.50872E-06	5.1053E-06	6.04562E-06	5.0759E-06	6.59913E-06	6.09135E-06	7.91493E-06	8.91221E-06	6.76788E-06	9.09961E-06	1.22359E-05	1.36069E-05	1.24283E-05	1.59008E-05	1.86414E-05	2.21887E-05
564	5.78791E-06	5.48405E-06	5.39325E-06	4.88479E-06	6.32636E-06	5.56459E-06	7.41834E-06	8.40496E-06	6.34422E-06	9.45452E-06	1.17574E-05	1.34121E-05	1.15523E-05	1.51899E-05	1.80612E-05	2.20462E-05
565	5.67711E-06	5.68108E-06	4.47303E-06	4.79072E-06	5.64566E-06	5.17056E-06	6.75428E-06	7.65062E-06	6.52823E-06	9.78658E-06	1.09073E-05	1.27741E-05	1.12362E-05	1.41693E-05	1.74812E-05	2.13598E-05
566	5.32197E-06	5.67021E-06	3.54974E-06	4.80379E-06	4.82072E-06	4.99854E-06	6.06927E-06	6.84588E-06	6.97116E-06	9.9914E-06	9.88477E-06	1.18954E-05	1.13175E-05	1.30561E-05	1.68691E-05	2.02608E-05
567	4.87965E-06	5.43169E-06	2.89764E-06	4.93497E-06	4.1296E-06	5.13954E-06	5.51639E-06	6.1978E-06	7.31253E-06	9.96885E-06	8.90268E-06	1.09962E-05	1.1629E-05	1.20837E-05	1.62006E-05	1.89063E-05
568	4.50352E-06	4.94643E-06	2.78381E-06	5.19261E-06	3.84363E-06	5.67883E-06	5.24403E-06	5.90712E-06	7.1985E-06	9.62011E-06	8.16851E-06	1.02902E-05	1.20023E-05	1.14779E-05	1.54497E-05	1.74481E-05
569	4.25527E-06	4.27296E-06	3.24884E-06	5.51763E-06	4.03739E-06	6.51356E-06	5.2869E-06	6.00571E-06	6.57666E-06	8.97576E-06	7.78414E-06	9.86011E-06	1.22941E-05	1.1299E-05	1.46681E-05	1.60262E-05
570	4.07159E-06	3.57572E-06	4.02444E-06	5.75889E-06	4.51715E-06	7.28419E-06	5.52471E-06	6.29509E-06	5.80563E-06	8.24299E-06	7.70758E-06	9.61017E-06	1.23954E-05	1.13822E-05	1.40148E-05	1.47647E-05
571	3.88074E-06	3.02655E-06	4.82133E-06	5.75957E-06	5.07088E-06	7.61444E-06	5.82685E-06	6.56137E-06	5.27299E-06	7.64173E-06	7.88728E-06	9.43278E-06	1.22011E-05	1.15478E-05	1.36567E-05	1.37873E-05
572	3.61123E-06	2.79471E-06	5.35215E-06	5.36415E-06	5.48756E-06	7.13173E-06	6.06289E-06	6.59181E-06	5.3608E-06	7.38826E-06	8.27024E-06	9.22009E-06	1.16062E-05	1.16159E-05	1.37564E-05	1.32143E-05
573	3.256E-06	2.9272E-06	5.47735E-06	4.57051E-06	5.64947E-06	5.78501E-06	6.16141E-06	6.30595E-06	6.17082E-06	7.56564E-06	8.77771E-06	8.94951E-06	1.06725E-05	1.15089E-05	1.43399E-05	1.31058E-05
574	2.91843E-06	3.25979E-06	5.31137E-06	3.64022E-06	5.59894E-06	4.07661E-06	6.15191E-06	5.8504E-06	7.32073E-06	8.02618E-06	9.28527E-06	8.74401E-06	9.7475E-06	1.13234E-05	1.51956E-05	1.3416E-05
575	2.71255E-06	3.60771E-06	4.99354E-06	2.86032E-06	5.39407E-06	2.56238E-06	6.07378E-06	5.39388E-06	8.38121E-06	8.59971E-06	9.66426E-06	8.74063E-06	9.20635E-06	1.11731E-05	1.60889E-05	1.40889E-05
576	2.74869E-06	3.78324E-06	4.65746E-06	2.51335E-06	5.08728E-06	1.79296E-06	5.95989E-06	5.09877E-06	8.91596E-06	9.10694E-06	9.77642E-06	9.06559E-06	9.41121E-06	1.11592E-05	1.67686E-05	1.50521E-05
577	3.06377E-06	3.70185E-06	4.38991E-06	2.722E-06	4.72992E-06	2.03189E-06	5.84345E-06	5.06411E-06	8.72272E-06	9.41252E-06	9.57878E-06	9.73111E-06	1.04528E-05	1.13479E-05	1.71173E-05	1.61876E-05
578	3.5272E-06	3.47408E-06	4.15199E-06	3.26032E-06	4.34082E-06	2.93085E-06	5.72469E-06	5.22734E-06	8.04039E-06	9.42515E-06	9.17322E-06	1.04642E-05	1.18061E-05	1.16713E-05	1.72078E-05	1.72066E-05
579	3.98861E-06	3.23468E-06	3.88996E-06	3.86056E-06	3.93535E-06	4.06748E-06	5.60056E-06	5.50679E-06	7.16274E-06	9.06071E-06	8.68043E-06	1.0959E-05	1.28735E-05	1.20469E-05	1.71384E-05	1.78019E-05
580	4.29885E-06	3.11729E-06	3.55062E-06	4.25716E-06	3.52881E-06	5.02277E-06	5.46802E-06	5.8214E-06	6.38116E-06	8.23602E-06	8.22016E-06	1.09124E-05	1.30628E-05	1.23927E-05	1.70067E-05	1.76696E-05
581	4.37737E-06	3.1977E-06	3.12927E-06	4.30124E-06	3.16401E-06	5.52062E-06	5.34019E-06	6.11697E-06	5.90762E-06	6.99922E-06	7.90974E-06	1.02522E-05	1.21378E-05	1.26789E-05	1.68993E-05	1.67637E-05
582	4.27246E-06	3.38497E-06	2.71133E-06	4.08951E-06	2.92327E-06	5.58379E-06	5.22376E-06	6.35293E-06	5.71141E-06	5.65457E-06	7.79376E-06	9.3778E-06	1.06205E-05	1.28956E-05	1.67331E-05	1.55203E-05
583	4.06212E-06	3.57079E-06	2.40541E-06	3.76588E-06	2.90456E-06	5.29104E-06	5.13839E-06	6.50471E-06	5.74247E-06	4.56759E-06	7.92728E-06	8.78802E-06	9.18038E-06	1.30663E-05	1.64415E-05	1.44932E-05
584	3.82438E-06	3.6469E-06	2.32015E-06	3.47425E-06	3.20576E-06	4.72124E-06	5.1037E-06	6.54774E-06	5.95071E-06	4.10379E-06	8.3653E-06	8.98142E-06	8.48691E-06	1.32143E-05	1.59584E-05	1.42364E-05
585	3.62435E-06	3.55359E-06	2.51109E-06	3.31298E-06	3.8384E-06	3.98844E-06	5.1252E-06	6.49145E-06	6.27333E-06	4.46735E-06	9.09508E-06	1.01881E-05	8.9096E-06	1.33454E-05	1.52946E-05	1.5049E-05
586	3.49579E-06	3.36947E-06	2.89103E-06	3.25881E-06	4.58165E-06	3.30773E-06	5.17594E-06	6.44706E-06	6.62087E-06	5.42416E-06	9.9297E-06	1.19122E-05	1.00031E-05	1.34336E-05	1.46917E-05	1.65485E-05
587	3.45745E-06	3.18711E-06	3.34155E-06	3.25874E-06	5.16375E-06	2.9015E-06	5.20936E-06	6.52584E-06	6.88184E-06	6.65333E-06	1.0627E-05	1.35053E-05	1.11581E-05	1.34106E-05	1.43901E-05	1.81945E-05
588	3.53302E-06	3.1042E-06	3.74653E-06	3.26391E-06	5.31561E-06	2.99928E-06	5.1851E-06	6.84787E-06	6.95165E-06	7.83742E-06	1.0954E-05	1.43266E-05	1.17728E-05	1.32247E-05	1.46516E-05	1.94617E-05
589	3.7174E-06	3.17454E-06	4.02019E-06	3.248E-06	4.9082E-06	3.70244E-06	5.09124E-06	7.44703E-06	6.7814E-06	8.73148E-06	1.07965E-05	1.3985E-05	1.14929E-05	1.28934E-05	1.56089E-05	1.99911E-05
