Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	09:11pm	09:13pm	09:15pm	09:17pm	09:19pm	09:20pm	09:20pm	09:21pm	09:21pm	09:21pm	09:22pm	09:22pm	09:23pm	09:23pm	09:23pm	09:23pm
607	5.91562E-06	2.15802E-05	4.06672E-05	6.01356E-05	7.98252E-05	9.51266E-05	0.000115587	0.000134809	0.000154327	0.000172948	0.000194394	0.000209212	0.000228103	0.000248853	0.000267148	0.000295523
608	5.0647E-06	1.99415E-05	3.70619E-05	5.4291E-05	7.20335E-05	8.48586E-05	0.000103263	0.000121754	0.000138754	0.000155615	0.000175127	0.000187091	0.000204094	0.000222134	0.000238404	0.000264263
609	4.57031E-06	1.90287E-05	3.41306E-05	4.87216E-05	6.44539E-05	7.60858E-05	9.24179E-05	0.000109447	0.000124124	0.000140178	0.000156372	0.000166782	0.000182476	0.000197848	0.000212539	0.000236534
610	4.44876E-06	1.84518E-05	3.16417E-05	4.35362E-05	5.72313E-05	6.84561E-05	8.28552E-05	9.78687E-05	0.000110527	0.000126145	0.000138496	0.000148323	0.000163008	0.000175992	0.000189336	0.000211803
611	4.68598E-06	1.77378E-05	2.92729E-05	3.87884E-05	5.04447E-05	6.14342E-05	7.42E-05	8.68627E-05	9.79021E-05	0.000112757	0.000121716	0.000131506	0.000145141	0.000156257	0.00016823	0.000189108
612	5.28096E-06	1.64858E-05	2.68174E-05	3.46841E-05	4.43741E-05	5.47316E-05	6.63713E-05	7.6621E-05	8.65796E-05	9.97094E-05	0.000106734	0.000116648	0.000128903	0.00013895	0.000149325	0.00016824
613	6.10645E-06	1.45922E-05	2.41578E-05	3.12443E-05	3.91071E-05	4.81924E-05	5.92086E-05	6.72085E-05	7.65706E-05	8.68766E-05	9.37532E-05	0.000103641	0.000114101	0.000123859	0.000132374	0.000148839
614	6.83629E-06	1.25103E-05	2.14294E-05	2.83261E-05	3.46028E-05	4.21111E-05	5.2695E-05	5.88067E-05	6.77268E-05	7.48501E-05	8.26026E-05	9.2164E-05	0.000100712	0.000110489	0.000117178	0.000130995
615	7.12726E-06	1.07437E-05	1.87908E-05	2.57717E-05	3.08079E-05	3.68238E-05	4.68274E-05	5.16072E-05	5.98856E-05	6.42871E-05	7.30775E-05	8.1878E-05	8.87327E-05	9.83186E-05	0.000103545	0.000114841
616	6.63318E-06	9.76268E-06	1.63641E-05	2.33772E-05	2.76102E-05	3.25881E-05	4.15141E-05	4.56969E-05	5.27753E-05	5.57095E-05	6.4836E-05	7.22986E-05	7.79911E-05	8.66589E-05	9.10928E-05	0.000100296
617	5.40292E-06	9.687E-06	1.4312E-05	2.1144E-05	2.49741E-05	2.95059E-05	3.68336E-05	4.11071E-05	4.6444E-05	4.93746E-05	5.7786E-05	6.34814E-05	6.86094E-05	7.56029E-05	7.99757E-05	8.76589E-05
618	3.94693E-06	1.00933E-05	1.27018E-05	1.91405E-05	2.27242E-05	2.71862E-05	3.2718E-05	3.73904E-05	4.08877E-05	4.46851E-05	5.15899E-05	5.55456E-05	6.03946E-05	6.54964E-05	7.02365E-05	7.68255E-05
619	2.80098E-06	1.05287E-05	1.15964E-05	1.74428E-05	2.06828E-05	2.52159E-05	2.90983E-05	3.40816E-05	3.61085E-05	4.10048E-05	4.59095E-05	4.86263E-05	5.31496E-05	5.67137E-05	6.19265E-05	6.76837E-05
620	2.47328E-06	1.05601E-05	1.10495E-05	1.61205E-05	1.86821E-05	2.31994E-05	2.59074E-05	3.0737E-05	3.21035E-05	3.77189E-05	4.04263E-05	4.28492E-05	4.66857E-05	4.96063E-05	5.50879E-05	6.01198E-05
621	3.00949E-06	1.00747E-05	1.09396E-05	1.51271E-05	1.67496E-05	2.10363E-05	2.31309E-05	2.72916E-05	2.87871E-05	3.45491E-05	3.52025E-05	3.82051E-05	4.09931E-05	4.41743E-05	4.96295E-05	5.40071E-05
622	3.98541E-06	9.23873E-06	1.09283E-05	1.4242E-05	1.50396E-05	1.8836E-05	2.0714E-05	2.39473E-05	2.58751E-05	3.1414E-05	3.05355E-05	3.43973E-05	3.60734E-05	3.98908E-05	4.51288E-05	4.89907E-05
623	4.96391E-06	8.24342E-06	1.06871E-05	1.32624E-05	1.37383E-05	1.67505E-05	1.864E-05	2.09615E-05	2.31261E-05	2.82972E-05	2.67922E-05	3.11846E-05	3.20007E-05	3.62865E-05	4.12362E-05	4.48E-05
624	5.53724E-06	7.27385E-06	9.91884E-06	1.20072E-05	1.30091E-05	1.49234E-05	1.689E-05	1.85723E-05	2.03249E-05	2.51915E-05	2.42995E-05	2.83366E-05	2.88353E-05	3.29241E-05	3.76226E-05	4.11718E-05
625	5.65428E-06	6.45144E-06	8.72899E-06	1.05753E-05	1.27129E-05	1.34071E-05	1.54182E-05	1.67768E-05	1.75941E-05	2.22172E-05	2.2871E-05	2.57405E-05	2.64605E-05	2.97532E-05	3.42052E-05	3.79125E-05
626	5.53132E-06	5.85798E-06	7.52619E-06	9.28065E-06	1.25056E-05	1.22021E-05	1.41759E-05	1.5415E-05	1.53211E-05	1.96111E-05	2.19723E-05	2.33986E-05	2.46602E-05	2.70387E-05	3.11192E-05	3.49226E-05
627	5.37481E-06	5.5584E-06	6.70164E-06	8.41467E-06	1.20099E-05	1.12753E-05	1.30778E-05	1.42841E-05	1.38546E-05	1.75576E-05	2.10097E-05	2.1253E-05	2.31541E-05	2.4979E-05	2.84204E-05	3.20128E-05
628	5.37219E-06	5.60808E-06	6.60125E-06	8.23451E-06	1.09215E-05	1.06075E-05	1.20726E-05	1.32231E-05	1.34956E-05	1.62314E-05	1.94856E-05	1.92883E-05	2.17183E-05	2.37558E-05	2.61882E-05	2.90646E-05
629	5.49641E-06	5.90589E-06	7.09105E-06	8.5886E-06	9.41806E-06	1.01425E-05	1.12268E-05	1.22292E-05	1.39322E-05	1.54676E-05	1.74527E-05	1.75539E-05	2.03049E-05	2.30678E-05	2.43128E-05	2.61328E-05
630	5.61131E-06	6.27132E-06	7.79309E-06	9.11758E-06	7.92183E-06	9.805E-06	1.06666E-05	1.13802E-05	1.4541E-05	1.49291E-05	1.52435E-05	1.61325E-05	1.89557E-05	2.23687E-05	2.25883E-05	2.33598E-05
631	5.58909E-06	6.53405E-06	8.34205E-06	9.4767E-06	6.86548E-06	9.53472E-06	1.05339E-05	1.07706E-05	1.47221E-05	1.43008E-05	1.32117E-05	1.51297E-05	1.77399E-05	2.11451E-05	2.08411E-05	2.092E-05
632	5.31779E-06	6.5407E-06	8.41868E-06	9.35837E-06	6.56047E-06	9.25511E-06	1.08742E-05	1.04419E-05	1.39693E-05	1.33008E-05	1.16223E-05	1.45636E-05	1.66503E-05	1.89649E-05	1.88898E-05	1.88949E-05
633	4.87089E-06	6.33916E-06	8.08574E-06	8.814E-06	6.81308E-06	8.97712E-06	1.14025E-05	1.03544E-05	1.25376E-05	1.209E-05	1.05463E-05	1.4271E-05	1.56098E-05	1.62328E-05	1.69192E-05	1.72876E-05
634	4.38086E-06	6.04132E-06	7.52957E-06	8.01015E-06	7.25656E-06	8.73567E-06	1.17183E-05	1.04349E-05	1.09283E-05	1.09689E-05	9.98126E-06	1.40193E-05	1.45076E-05	1.36204E-05	1.5223E-05	1.60615E-05
635	3.9803E-06	5.75921E-06	6.93672E-06	7.11359E-06	7.52376E-06	8.56573E-06	1.14203E-05	1.06104E-05	9.64319E-06	1.02383E-05	9.92455E-06	1.35755E-05	1.32329E-05	1.17998E-05	1.40953E-05	1.51802E-05
636	3.77442E-06	5.58226E-06	6.46597E-06	6.27892E-06	7.39276E-06	8.48935E-06	1.03091E-05	1.08166E-05	9.05096E-06	1.00888E-05	1.03278E-05	1.28184E-05	1.17675E-05	1.12297E-05	1.37335E-05	1.4616E-05
637	3.73589E-06	5.46139E-06	6.1094E-06	5.54497E-06	7.02271E-06	8.38792E-06	8.70789E-06	1.08924E-05	8.9848E-06	1.02394E-05	1.08774E-05	1.18328E-05	1.02488E-05	1.15493E-05	1.38626E-05	1.41974E-05
638	3.82354E-06	5.3377E-06	5.8483E-06	4.95181E-06	6.67474E-06	8.14051E-06	7.08606E-06	1.06889E-05	9.20064E-06	1.03445E-05	1.12342E-05	1.07903E-05	8.89117E-06	1.22685E-05	1.41559E-05	1.37719E-05
639	3.99573E-06	5.15211E-06	5.66374E-06	4.53968E-06	6.611E-06	7.62606E-06	5.91543E-06	1.00567E-05	9.45255E-06	1.00567E-05	1.10578E-05	9.86304E-06	7.91056E-06	1.28945E-05	1.42841E-05	1.31862E-05
640	4.20369E-06	4.8911E-06	5.53322E-06	4.32871E-06	6.91948E-06	6.84516E-06	5.42927E-06	8.98803E-06	9.56293E-06	9.24135E-06	1.02349E-05	9.11716E-06	7.42896E-06	1.31117E-05	1.39982E-05	1.23881E-05
641	4.38331E-06	4.62703E-06	5.42501E-06	4.29786E-06	7.348E-06	6.03008E-06	5.39597E-06	7.74433E-06	9.48298E-06	8.17145E-06	9.08692E-06	8.40972E-06	7.38284E-06	1.29438E-05	1.31998E-05	1.15154E-05
642	4.4725E-06	4.44746E-06	5.31159E-06	4.42547E-06	7.61059E-06	5.44814E-06	5.53435E-06	6.6288E-06	9.18791E-06	7.17776E-06	7.99774E-06	7.58197E-06	7.69414E-06	1.24669E-05	1.18214E-05	1.07413E-05
643	4.40934E-06	4.43503E-06	5.16431E-06	4.68636E-06	7.42509E-06	5.35553E-06	5.56507E-06	5.93536E-06	8.65114E-06	6.58031E-06	7.33863E-06	6.47782E-06	8.27885E-06	1.1752E-05	9.79856E-06	1.02286E-05
644	4.20604E-06	4.58209E-06	5.00518E-06	5.02202E-06	6.77194E-06	5.73533E-06	5.40566E-06	5.76234E-06	7.92838E-06	6.45467E-06	7.18411E-06	5.18681E-06	9.00827E-06	1.08833E-05	7.36581E-06	9.99706E-06
645	3.95853E-06	4.77904E-06	4.91348E-06	5.33635E-06	5.92829E-06	6.26199E-06	5.19611E-06	5.98692E-06	7.16828E-06	6.60012E-06	7.27329E-06	4.07599E-06	9.70329E-06	9.96024E-06	5.09504E-06	9.90429E-06
646	3.76738E-06	4.90924E-06	4.97143E-06	5.52969E-06	5.18856E-06	6.59002E-06	5.08866E-06	6.4726E-06	6.52468E-06	6.79864E-06	7.32429E-06	3.52954E-06	1.01793E-05	9.0825E-06	3.58013E-06	9.79678E-06
647	3.72479E-06	4.86602E-06	5.24879E-06	5.51491E-06	4.82671E-06	6.40726E-06	5.22226E-06	7.08283E-06	6.14004E-06	6.84938E-06	7.08168E-06	3.88971E-06	1.0263E-05	8.34424E-06	3.36022E-06	9.53423E-06
648	3.8052E-06	4.6494E-06	5.65022E-06	5.3374E-06	4.83933E-06	5.78852E-06	5.5543E-06	7.67251E-06	5.98999E-06	6.74281E-06	6.58945E-06	4.97619E-06	9.89327E-06	7.73492E-06	4.28566E-06	9.10599E-06
649	3.90792E-06	4.32814E-06	5.97475E-06	5.12806E-06	5.04584E-06	5.05732E-06	5.92616E-06	8.09114E-06	5.94389E-06	6.59262E-06	6.08436E-06	6.27377E-06	9.08123E-06	7.17786E-06	5.76559E-06	8.58539E-06
650	3.9303E-06	3.97269E-06	6.01818E-06	5.02019E-06	5.2614E-06	4.54364E-06	6.17615E-06	8.18698E-06	5.86841E-06	6.51533E-06	5.80804E-06	7.25793E-06	7.83932E-06	6.59472E-06	7.19756E-06	8.04765E-06
651	3.793E-06	3.65328E-06	5.63083E-06	5.11422E-06	5.3329E-06	4.51042E-06	6.17079E-06	7.84169E-06	5.65489E-06	6.60269E-06	5.94534E-06	7.50682E-06	6.23077E-06	5.93265E-06	8.06594E-06	7.55268E-06
652	3.54082E-06	3.43281E-06	4.95571E-06	5.32444E-06	5.27734E-06	4.84495E-06	5.92617E-06	7.11191E-06	5.3251E-06	6.80233E-06	6.36194E-06	7.15813E-06	4.58328E-06	5.27135E-06	8.33176E-06	7.06706E-06
653	3.26157E-06	3.37309E-06	4.23657E-06	5.50335E-06	5.17033E-06	5.30889E-06	5.51033E-06	6.11557E-06	4.94622E-06	7.01482E-06	6.81699E-06	6.54014E-06	3.31749E-06	4.73723E-06	8.11768E-06	6.52794E-06
654	3.04375E-06	3.53632E-06	3.71902E-06	5.50233E-06	5.08805E-06	5.66198E-06	4.99188E-06	4.97167E-06	4.58609E-06	7.13991E-06	7.06776E-06	5.98375E-06	2.85708E-06	4.45774E-06	7.54755E-06	5.87204E-06
655	2.95689E-06	3.92802E-06	3.54542E-06	5.23246E-06	5.06652E-06	5.74395E-06	4.43854E-06	3.83382E-06	4.31802E-06	7.10329E-06	6.96184E-06	5.70426E-06	3.37999E-06	4.51272E-06	6.75656E-06	5.08834E-06
656	3.01309E-06	4.39612E-06	3.58006E-06	4.74937E-06	5.02519E-06	5.59054E-06	3.90548E-06	2.93625E-06	4.21858E-06	6.88235E-06	6.56725E-06	5.60108E-06	4.4144E-06	4.84616E-06	5.89355E-06	4.29112E-06
657	3.22996E-06	4.78324E-06	3.66E-06	4.15961E-06	4.89094E-06	5.2994E-06	3.46854E-06	2.54479E-06	4.3864E-06	6.50002E-06	6.02428E-06	5.5517E-06	5.39946E-06	5.40234E-06	5.14467E-06	3.64079E-06
658	3.61553E-06	4.92716E-06	3.61746E-06	3.55608E-06	4.58133E-06	4.95316E-06	3.19026E-06	2.90433E-06	4.90365E-06	5.96379E-06	5.4546E-06	5.42203E-06	5.77969E-06	6.11272E-06	4.6753E-06	3.28174E-06
659	4.09647E-06	4.79031E-06	3.42336E-06	3.01773E-06	4.1113E-06	4.5849E-06	3.08679E-06	3.94339E-06	5.65802E-06	5.33884E-06	4.92243E-06	5.17033E-06	5.41571E-06	6.82823E-06	4.5584E-06	3.2917E-06
660	4.49742E-06	4.49123E-06	3.22247E-06	2.60602E-06	3.61793E-06	4.16557E-06	3.11613E-06	5.19406E-06	6.29341E-06	4.76267E-06	4.42002E-06	4.87062E-06	4.68941E-06	7.29886E-06	4.75116E-06	3.6649E-06
661	4.63077E-06	4.15282E-06	3.16627E-06	2.37818E-06	3.24162E-06	3.6575E-06	3.22843E-06	6.15586E-06	6.43037E-06	4.37156E-06	3.92995E-06	4.59818E-06	4.01013E-06	7.25903E-06	5.19677E-06	4.38457E-06
662	4.34365E-06	3.8988E-06	3.39521E-06	2.38908E-06	3.11761E-06	3.04484E-06	3.38147E-06	6.38744E-06	5.75781E-06	4.29907E-06	3.45614E-06	4.43061E-06	3.76213E-06	6.5046E-06	5.84027E-06	5.42097E-06
663	3.71026E-06	3.73455E-06	3.84849E-06	2.59984E-06	3.22893E-06	2.41972E-06	3.5248E-06	5.90391E-06	4.48499E-06	4.52165E-06	3.10098E-06	4.33259E-06	3.94227E-06	5.25203E-06	6.51502E-06	6.50992E-06
664	2.94392E-06	3.59819E-06	4.34738E-06	2.91782E-06	3.4706E-06	1.94238E-06	3.6056E-06	4.99709E-06	3.1371E-06	4.92576E-06	3.02945E-06	4.20525E-06	4.31933E-06	3.97474E-06	6.9914E-06	7.24987E-06
665	2.25858E-06	3.42733E-06	4.71265E-06	3.25021E-06	3.73707E-06	1.77297E-06	3.57133E-06	3.96082E-06	2.24043E-06	5.39733E-06	3.40639E-06	3.94942E-06	4.66037E-06	3.14679E-06	7.04033E-06	7.23987E-06
666	1.82805E-06	3.18928E-06	4.80971E-06	3.51969E-06	3.9477E-06	2.00956E-06	3.39673E-06	3.0635E-06	2.17913E-06	5.82991E-06	4.30777E-06	3.51704E-06	4.79187E-06	3.11392E-06	6.54009E-06	6.25782E-06
667	1.64435E-06	2.9428E-06	4.63994E-06	3.67822E-06	4.08613E-06	2.4756E-06	3.13589E-06	2.44144E-06	2.73414E-06	6.09108E-06	5.40293E-06	3.0362E-06	4.73761E-06	3.6664E-06	5.74758E-06	4.75631E-06
668	1.65827E-06	2.77909E-06	4.25118E-06	3.69269E-06	4.16132E-06	2.92685E-06	2.87233E-06	2.2075E-06	3.53462E-06	6.0537E-06	6.2618E-06	2.6911E-06	4.58372E-06	4.45731E-06	5.03603E-06	3.38269E-06
669	1.82057E-06	2.78844E-06	3.69161E-06	3.5306E-06	4.18207E-06	3.12131E-06	2.6892E-06	2.47265E-06	4.21141E-06	5.59228E-06	6.45808E-06	2.66457E-06	4.41599E-06	5.14124E-06	4.7755E-06	2.77921E-06
670	2.08296E-06	2.98715E-06	3.03804E-06	3.21049E-06	4.14159E-06	3.00383E-06	2.63467E-06	3.19141E-06	4.53123E-06	4.71597E-06	5.87597E-06	3.02713E-06	4.29384E-06	5.49481E-06	5.07349E-06	3.16448E-06
671	2.39511E-06	3.25867E-06	2.4132E-06	2.83497E-06	4.00026E-06	2.83811E-06	2.69251E-06	4.04185E-06	4.48917E-06	3.66136E-06	4.92923E-06	3.64965E-06	4.22476E-06	5.4976E-06	5.57539E-06	4.01884E-06
672	2.713E-06	3.48271E-06	1.95322E-06	2.52467E-06	3.72836E-06	2.92805E-06	2.84796E-06	4.68516E-06	4.11799E-06	2.70176E-06	4.10195E-06	4.3923E-06	4.22419E-06	5.16734E-06	5.89695E-06	4.75948E-06
673	2.98984E-06	3.54367E-06	1.78057E-06	2.38738E-06	3.29762E-06	3.54238E-06	3.08176E-06	4.80614E-06	3.45633E-06	2.08916E-06	3.83289E-06	5.1134E-06	4.29965E-06	4.52223E-06	5.679E-06	4.84574E-06
674	3.17451E-06	3.44042E-06	1.91242E-06	2.43265E-06	2.7835E-06	4.54445E-06	3.36554E-06	4.44541E-06	2.71402E-06	1.91202E-06	4.09557E-06	5.68959E-06	4.43998E-06	3.69417E-06	4.98304E-06	4.33994E-06
675	3.21278E-06	3.25556E-06	2.28889E-06	2.59812E-06	2.33729E-06	5.50106E-06	3.66434E-06	3.90391E-06	2.22591E-06	2.13903E-06	4.52308E-06	6.01113E-06	4.62035E-06	2.89811E-06	4.17828E-06	3.74568E-06
676	3.047E-06	3.06952E-06	2.84528E-06	2.81679E-06	2.10865E-06	5.96757E-06	3.93853E-06	3.48278E-06	2.32508E-06	2.73302E-06	4.73707E-06	5.96212E-06	4.81006E-06	2.34686E-06	3.63465E-06	3.56964E-06
677	2.66432E-06	2.96151E-06	3.50417E-06	3.03333E-06	2.19999E-06	5.63191E-06	4.16153E-06	3.41839E-06	3.21077E-06	3.62385E-06	4.47269E-06	5.49991E-06	4.98844E-06	2.22455E-06	3.63761E-06	4.16844E-06
678	2.2134E-06	2.96813E-06	4.10345E-06	3.21357E-06	2.47626E-06	4.70367E-06	4.32106E-06	3.61425E-06	4.461E-06	4.56882E-06	3.91578E-06	4.83656E-06	5.12471E-06	2.55714E-06	4.04977E-06	5.18802E-06
679	1.88843E-06	3.11486E-06	4.45899E-06	3.33036E-06	2.7374E-06	3.53958E-06	4.41012E-06	3.88216E-06	5.48261E-06	5.27899E-06	3.37931E-06	4.2563E-06	5.187E-06	3.32706E-06	4.61711E-06	6.07794E-06
680	1.8796E-06	3.4257E-06	4.39092E-06	3.35714E-06	2.78766E-06	2.49089E-06	4.42182E-06	4.03753E-06	5.695E-06	5.47158E-06	3.1705E-06	4.03791E-06	5.1444E-06	4.51512E-06	5.09013E-06	6.29921E-06
681	2.24109E-06	3.85411E-06	3.90284E-06	3.30174E-06	2.60224E-06	1.7864E-06	4.36868E-06	4.02835E-06	4.99944E-06	5.11076E-06	3.43133E-06	4.29558E-06	5.03382E-06	5.99678E-06	5.37326E-06	5.75015E-06
682	2.77828E-06	4.18661E-06	3.23816E-06	3.18106E-06	2.3973E-06	1.42885E-06	4.23276E-06	3.9618E-06	4.0055E-06	4.4872E-06	3.99118E-06	4.81952E-06	4.93184E-06	7.40152E-06	5.54769E-06	4.95558E-06
683	3.28057E-06	4.20745E-06	2.68476E-06	3.02829E-06	2.42542E-06	1.41506E-06	4.01351E-06	3.97862E-06	3.41821E-06	3.94846E-06	4.66431E-06	5.38754E-06	4.94298E-06	8.34979E-06	5.73324E-06	4.53039E-06
684	3.5491E-06	3.72791E-06	2.5081E-06	2.87683E-06	2.91195E-06	1.73495E-06	3.71482E-06	4.20261E-06	3.87101E-06	3.81231E-06	5.27459E-06	5.79202E-06	5.16243E-06	8.50248E-06	6.04125E-06	5.03208E-06
685	3.5263E-06	2.87265E-06	2.70858E-06	2.76073E-06	3.76477E-06	2.30149E-06	3.39052E-06	4.56177E-06	5.16123E-06	4.04639E-06	5.76281E-06	5.9993E-06	5.5756E-06	7.99179E-06	6.48171E-06	6.34626E-06
686	3.24842E-06	1.96685E-06	3.12449E-06	2.71863E-06	4.69888E-06	2.98355E-06	3.13079E-06	4.86808E-06	6.56943E-06	4.40448E-06	6.15266E-06	6.09455E-06	6.10814E-06	7.25804E-06	7.01158E-06	7.9474E-06
687	2.74181E-06	1.33238E-06	3.58262E-06	2.78128E-06	5.4126E-06	3.64152E-06	3.01677E-06	4.91593E-06	7.34683E-06	4.62301E-06	6.45118E-06	6.14653E-06	6.66727E-06	6.72439E-06	7.56683E-06	9.28064E-06
688	2.07596E-06	1.19587E-06	3.94254E-06	2.95433E-06	5.69535E-06	4.17133E-06	3.11628E-06	4.60814E-06	7.02416E-06	4.54554E-06	6.68696E-06	6.20954E-06	7.19648E-06	6.68697E-06	8.1092E-06	9.9384E-06
689	1.44583E-06	1.43796E-06	4.16517E-06	3.14406E-06	5.6341E-06	4.58255E-06	3.43128E-06	4.19379E-06	6.06669E-06	4.36139E-06	6.93343E-06	6.25795E-06	7.73653E-06	6.96215E-06	8.65711E-06	9.99434E-06
690	1.07454E-06	1.8654E-06	4.23241E-06	3.23503E-06	5.37919E-06	4.90875E-06	3.94991E-06	3.99705E-06	5.14051E-06	4.33434E-06	7.27412E-06	6.2491E-06	8.34897E-06	7.26373E-06	9.24106E-06	9.62406E-06
691	1.17938E-06	2.28727E-06	4.13057E-06	3.11834E-06	5.08269E-06	5.18493E-06	4.65875E-06	4.33691E-06	4.90197E-06	4.72469E-06	7.79186E-06	6.14746E-06	9.0976E-06	7.31561E-06	9.89474E-06	9.01158E-06
692	1.72732E-06	2.59836E-06	3.90422E-06	2.85173E-06	4.8123E-06	5.38847E-06	5.42661E-06	5.21578E-06	5.44921E-06	5.53625E-06	8.39343E-06	6.02634E-06	9.93684E-06	7.08837E-06	1.05645E-05	8.36966E-06
693	2.40501E-06	2.7932E-06	3.67147E-06	2.68666E-06	4.55073E-06	5.44066E-06	5.99638E-06	6.28628E-06	6.26084E-06	6.49143E-06	8.80027E-06	6.09318E-06	1.07127E-05	6.84379E-06	1.11148E-05	7.96153E-06
694	2.88018E-06	2.87144E-06	3.55576E-06	2.88799E-06	4.27582E-06	5.25872E-06	6.10085E-06	7.17792E-06	6.77579E-06	7.294E-06	8.7202E-06	6.56498E-06	1.12632E-05	6.86222E-06	1.14039E-05	8.05618E-06
695	2.8765E-06	2.84037E-06	3.64764E-06	3.64805E-06	3.98281E-06	4.79345E-06	5.55697E-06	7.57651E-06	6.54894E-06	7.70869E-06	7.95424E-06	7.5908E-06	1.14564E-05	7.36577E-06	1.13298E-05	8.85971E-06
696	2.47122E-06	2.75382E-06	3.83847E-06	4.71715E-06	3.77355E-06	4.20216E-06	4.6986E-06	7.52953E-06	5.86026E-06	7.88448E-06	6.87676E-06	8.91054E-06	1.13549E-05	8.21995E-06	1.10419E-05	1.01961E-05
697	1.86823E-06	2.67894E-06	3.93917E-06	5.67395E-06	3.78429E-06	3.71261E-06	4.04531E-06	7.20626E-06	5.25004E-06	8.10158E-06	6.06546E-06	1.00983E-05	1.10759E-05	9.14573E-06	1.07665E-05	1.17329E-05
698	1.27602E-06	2.68545E-06	3.76203E-06	6.09524E-06	4.15436E-06	3.55813E-06	4.12464E-06	6.7832E-06	5.26766E-06	8.64651E-06	6.1082E-06	1.07289E-05	1.07454E-05	9.86652E-06	1.07394E-05	1.31391E-05
699	8.39119E-07	2.80854E-06	3.28868E-06	5.80842E-06	4.8671E-06	3.83957E-06	5.09201E-06	6.39455E-06	6.10764E-06	9.55024E-06	7.18308E-06	1.06498E-05	1.04477E-05	1.03067E-05	1.10474E-05	1.42285E-05
700	5.9028E-07	3.02356E-06	2.79251E-06	5.07452E-06	5.63745E-06	4.42841E-06	6.4604E-06	6.10028E-06	7.35127E-06	1.04034E-05	8.76057E-06	1.01795E-05	1.01946E-05	1.07376E-05	1.15203E-05	1.50664E-05
701	5.52882E-07	3.30628E-06	2.58495E-06	4.20962E-06	6.16212E-06	5.18216E-06	7.68779E-06	5.96601E-06	8.53043E-06	1.07691E-05	1.02543E-05	9.70721E-06	1.00108E-05	1.1492E-05	1.19843E-05	1.57757E-05
702	7.39108E-07	3.61814E-06	2.92938E-06	3.49923E-06	6.14947E-06	5.94263E-06	8.25663E-06	6.02473E-06	9.18879E-06	1.02321E-05	1.10922E-05	9.5522E-06	9.88975E-06	1.28021E-05	1.22434E-05	1.63957E-05
703	1.07261E-06	3.90969E-06	3.70649E-06	3.10513E-06	5.68543E-06	6.59744E-06	8.20692E-06	6.23625E-06	9.33367E-06	9.06079E-06	1.12614E-05	9.73714E-06	9.92745E-06	1.43464E-05	1.23721E-05	1.67795E-05
704	1.42742E-06	4.12192E-06	4.58542E-06	3.11804E-06	5.0555E-06	7.05339E-06	7.87453E-06	6.51343E-06	9.21605E-06	7.88522E-06	1.10428E-05	1.01134E-05	1.02654E-05	1.54897E-05	1.25803E-05	1.66624E-05
705	1.67435E-06	4.19452E-06	5.22578E-06	3.62967E-06	4.5537E-06	7.21549E-06	7.60581E-06	6.76677E-06	9.09491E-06	7.35287E-06	1.07268E-05	1.05271E-05	1.10482E-05	1.558E-05	1.30837E-05	1.57736E-05
706	1.76206E-06	4.11226E-06	5.42522E-06	4.59121E-06	4.37415E-06	7.05152E-06	7.60334E-06	6.94436E-06	9.10562E-06	7.74845E-06	1.05145E-05	1.08443E-05	1.22421E-05	1.43837E-05	1.39192E-05	1.41106E-05
707	1.8288E-06	3.98614E-06	5.33392E-06	5.65451E-06	4.49842E-06	6.71299E-06	7.77337E-06	7.11893E-06	9.14399E-06	8.55413E-06	1.04519E-05	1.10377E-05	1.34671E-05	1.27165E-05	1.4785E-05	1.2367E-05
708	2.03913E-06	3.93998E-06	5.14585E-06	6.41875E-06	4.87043E-06	6.36807E-06	7.96692E-06	7.37119E-06	9.05605E-06	9.11939E-06	1.05468E-05	1.10781E-05	1.42718E-05	1.15289E-05	1.53065E-05	1.13187E-05
709	2.53985E-06	4.08685E-06	5.04823E-06	6.51362E-06	5.42862E-06	6.17778E-06	8.04587E-06	7.77549E-06	8.70913E-06	8.84756E-06	1.08045E-05	1.09436E-05	1.42448E-05	1.16973E-05	1.51473E-05	1.1675E-05
710	3.2382E-06	4.39004E-06	5.10821E-06	6.00668E-06	6.0604E-06	6.1847E-06	8.02927E-06	8.31538E-06	8.24882E-06	7.90156E-06	1.12002E-05	1.0704E-05	1.35331E-05	1.30445E-05	1.4491E-05	1.32145E-05
711	3.8802E-06	4.70974E-06	5.30947E-06	5.24604E-06	6.61197E-06	6.34759E-06	8.03021E-06	8.90552E-06	7.99473E-06	6.93365E-06	1.16766E-05	1.04779E-05	1.26352E-05	1.46887E-05	1.38469E-05	1.50908E-05
712	4.212E-06	4.91146E-06	5.64468E-06	4.60423E-06	6.93953E-06	6.63616E-06	8.18261E-06	9.4758E-06	8.29224E-06	6.63275E-06	1.21992E-05	1.04103E-05	1.20942E-05	1.57488E-05	1.377E-05	1.64601E-05
