Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	08:33pm	08:36pm	08:37pm	08:39pm	08:40pm	08:42pm	08:42pm	08:42pm	08:43pm	08:43pm	08:43pm	08:44pm	08:44pm	08:44pm	08:44pm	08:44pm
480	1.67245E-06	9.65079E-05	0.000184369	0.00026789	0.00035187	0.000433383	0.000511032	0.000589371	0.000665316	0.000735555	0.000814292	0.000881177	0.000959004	0.001029814	0.001113949	0.001201495
481	1.79363E-06	9.48704E-05	0.000181351	0.000264456	0.000347251	0.000427979	0.000505366	0.000581052	0.000656015	0.000726336	0.000804374	0.000868119	0.000945405	0.001013524	0.001095188	0.001182791
482	1.95945E-06	9.37097E-05	0.000179385	0.000262644	0.000344639	0.000424817	0.000502089	0.000576062	0.000650547	0.000721423	0.000798417	0.000860618	0.000936659	0.001003248	0.001082787	0.001171327
483	2.10434E-06	9.31887E-05	0.000178725	0.000262624	0.000344353	0.000424276	0.000501226	0.00057495	0.000649822	0.000721337	0.000796647	0.000859686	0.00093361	0.001000531	0.001078682	0.001168453
484	2.21349E-06	9.33485E-05	0.00017942	0.0002644	0.000346403	0.000426424	0.000502872	0.000577849	0.000653983	0.000726075	0.000799298	0.000865389	0.000936643	0.001005731	0.00108343	0.001174433
485	2.3263E-06	9.41E-05	0.000181298	0.000267799	0.000350475	0.000430994	0.0005072	0.000584438	0.000662347	0.000735071	0.000806614	0.000876775	0.000945657	0.001017936	0.001096111	0.001188371
486	2.48983E-06	9.55595E-05	0.000184583	0.000273241	0.000357029	0.000438676	0.000515515	0.000595694	0.000675689	0.00074939	0.000820645	0.000894825	0.000962644	0.001038471	0.001118206	0.001211993
487	2.74065E-06	9.74299E-05	0.000188705	0.000279971	0.000364987	0.000448264	0.000526896	0.000610025	0.000691879	0.000766867	0.000839893	0.000916676	0.000985445	0.001064197	0.001146392	0.001241814
488	3.09291E-06	9.96469E-05	0.00019355	0.000287846	0.000374154	0.00045961	0.000541442	0.000627189	0.000710482	0.000787171	0.000864454	0.000941701	0.001013909	0.001094467	0.001179934	0.001277148
489	3.47159E-06	0.000102229	0.0001992	0.000296817	0.000384718	0.000472931	0.000558955	0.000647162	0.000731878	0.000810699	0.000893859	0.000970328	0.001047673	0.001129499	0.001218711	0.00131797
490	3.78377E-06	0.000105211	0.000205771	0.000306852	0.000396943	0.000488517	0.000579181	0.000669968	0.000756611	0.000837997	0.000927525	0.001003199	0.001086329	0.001169686	0.001262731	0.001364385
491	3.94406E-06	0.000108825	0.000213768	0.00031849	0.000411834	0.00050757	0.000602947	0.00069688	0.000786634	0.000871168	0.000966603	0.001042821	0.001131506	0.001217605	0.001314356	0.001419046
492	3.86384E-06	0.000112922	0.000222935	0.000331175	0.00042894	0.000529487	0.000629007	0.000726748	0.000821102	0.000909235	0.001008944	0.001088013	0.001180931	0.001271551	0.001371385	0.001479674
493	3.58121E-06	0.000117525	0.000233145	0.000344888	0.000448135	0.000553886	0.00065712	0.0007593	0.000859476	0.000951698	0.001054145	0.001138192	0.00123409	0.001330766	0.001433264	0.001545802
494	3.20995E-06	0.000122649	0.000244127	0.000359612	0.000469064	0.000579988	0.000687042	0.000794086	0.00090058	0.000997442	0.001101898	0.001192057	0.001290389	0.001393808	0.001499097	0.001616613
495	2.86523E-06	0.000128308	0.000255607	0.000375335	0.000491367	0.000607008	0.000718528	0.000830653	0.000943224	0.001045342	0.001151894	0.001248293	0.00134923	0.001459226	0.001567985	0.001691286
496	2.6636E-06	0.000134608	0.000267497	0.000392316	0.000515045	0.000634611	0.000751862	0.000869157	0.00098692	0.001095045	0.001204671	0.001306508	0.00141101	0.001526644	0.00164018	0.00177024
497	2.66518E-06	0.000141402	0.000279532	0.000410308	0.000539549	0.000662193	0.000786492	0.000908886	0.001030705	0.001145384	0.00125942	0.001365422	0.001474688	0.001594661	0.00171437	0.001851991
498	2.84402E-06	0.000148501	0.000291905	0.000429343	0.000564885	0.000690532	0.000822628	0.000950171	0.001075661	0.001196971	0.001316541	0.001426023	0.00154087	0.001664548	0.001791342	0.001936949
499	3.16563E-06	0.000155704	0.000304841	0.000449453	0.000591079	0.000720503	0.00086051	0.000993388	0.001123011	0.001250526	0.001376478	0.00148944	0.001610243	0.001737745	0.001871986	0.002025599
500	3.59537E-06	0.000162807	0.000318567	0.000470673	0.00061816	0.000752982	0.000900375	0.001038919	0.001173981	0.001306772	0.001439677	0.00155681	0.00168349	0.001815696	0.001957193	0.002118428
501	4.08547E-06	0.000169241	0.000332415	0.000491754	0.000644543	0.000786632	0.000940047	0.001084333	0.001226391	0.001362884	0.001502703	0.001624947	0.001756753	0.001894773	0.002042522	0.002210292
502	4.5907E-06	0.000175409	0.000346809	0.000513218	0.000671302	0.000822165	0.000980909	0.001131208	0.001281483	0.001420985	0.001567725	0.001696141	0.001832665	0.00197755	0.00213085	0.002304658
503	5.05426E-06	0.000181396	0.000361311	0.000534371	0.000698008	0.000858121	0.001022063	0.00117846	0.001337175	0.001479824	0.001633241	0.001768541	0.001909555	0.002061716	0.002219976	0.002399696
504	5.41959E-06	0.000187286	0.000375489	0.000554523	0.000724233	0.000893046	0.001062616	0.001225009	0.001391393	0.001538155	0.001697755	0.001840303	0.001985754	0.002144971	0.002307713	0.002493584
505	5.63399E-06	0.000193159	0.00038893	0.00057304	0.000749576	0.00092558	0.001101725	0.001269839	0.001442205	0.001594803	0.001759866	0.001909689	0.002059692	0.002225157	0.002392021	0.002584625
506	5.70079E-06	0.000199171	0.000401816	0.000590514	0.000774601	0.00095636	0.001140084	0.001313744	0.001490733	0.001650828	0.001820843	0.001977888	0.002132727	0.002303794	0.002474843	0.002674871
507	5.65314E-06	0.000205126	0.00041394	0.000607229	0.000798993	0.000985531	0.001177183	0.001356161	0.001537294	0.001705546	0.001880182	0.002044185	0.002203994	0.002380386	0.002555976	0.002763649
508	5.52927E-06	0.000210969	0.00042539	0.00062391	0.000823	0.001013953	0.001213339	0.001397485	0.001583312	0.001759476	0.001938713	0.002109313	0.002274187	0.002456127	0.002637034	0.002852238
509	5.36739E-06	0.000216648	0.000436255	0.000641277	0.00084687	0.001042478	0.001248873	0.00143811	0.001630202	0.001813135	0.001997258	0.002173999	0.002343992	0.002532199	0.002719613	0.002941905
510	5.20835E-06	0.000222207	0.000446749	0.000659662	0.000870759	0.001071555	0.001284006	0.001478308	0.001678487	0.001866672	0.002056083	0.002238486	0.002413631	0.002608872	0.002803989	0.003032841
511	5.08647E-06	0.000227361	0.000456292	0.000677217	0.000892693	0.001098485	0.001315882	0.001514787	0.001723306	0.001915356	0.002109795	0.002297087	0.002477028	0.002678875	0.002881717	0.003116435
512	5.05913E-06	0.000232823	0.000466304	0.00069494	0.000914533	0.00112524	0.001347315	0.001550778	0.001767075	0.001962658	0.002162012	0.002353943	0.002538714	0.002746334	0.002956543	0.003197322
513	5.17134E-06	0.000238824	0.000477231	0.000712412	0.000936264	0.001151484	0.001378344	0.001586322	0.001808602	0.002008031	0.002211927	0.002408376	0.002598028	0.002809768	0.003026198	0.003273627
514	5.44891E-06	0.000245481	0.000489337	0.000729295	0.000957864	0.001176973	0.001408996	0.001621464	0.001847099	0.002051136	0.002259059	0.00246	0.002654555	0.002868269	0.003089215	0.003344117
515	5.83617E-06	0.000252428	0.000502105	0.00074558	0.000979301	0.001201869	0.001439245	0.001656275	0.001883485	0.002092509	0.002304315	0.002509642	0.002708937	0.002923348	0.003147512	0.003410267
516	6.25635E-06	0.000259184	0.000514837	0.000761385	0.001000584	0.001226493	0.001469115	0.001690907	0.00191921	0.002133012	0.002349067	0.002558567	0.002762217	0.002977283	0.003204041	0.003474422
517	6.63291E-06	0.000265251	0.000526798	0.000776757	0.001021634	0.001251057	0.0014985	0.001725363	0.001955547	0.002173315	0.002394472	0.002607803	0.002815189	0.003032071	0.003261448	0.0035386
518	6.89572E-06	0.00027018	0.000537324	0.000791743	0.001042369	0.001275754	0.001527323	0.001759652	0.001993653	0.002214058	0.002441587	0.002658301	0.00286861	0.003089556	0.003322166	0.003604687
519	7.03537E-06	0.000273929	0.00054624	0.000806015	0.0010622	0.001300001	0.001555088	0.001793022	0.002032659	0.002254663	0.002489369	0.002709044	0.002921654	0.003148688	0.003385075	0.003671671
520	7.07999E-06	0.000276703	0.00055367	0.000819018	0.001080224	0.001322744	0.001581043	0.001824257	0.002070446	0.002293796	0.002535481	0.0027578	0.002972517	0.003206631	0.003446856	0.003736747
521	7.071E-06	0.000279221	0.000560776	0.000831727	0.001097561	0.0013454	0.001607394	0.001855558	0.002108772	0.002334416	0.002582337	0.002807505	0.003024957	0.003266556	0.003510643	0.003804106
522	7.02299E-06	0.000281181	0.000566672	0.000842107	0.001111367	0.001364533	0.00163053	0.001882418	0.002141804	0.002371047	0.002623047	0.002850966	0.003071807	0.003319861	0.003566932	0.003864216
523	6.95107E-06	0.000282773	0.00057153	0.000850146	0.001121645	0.001379919	0.001650277	0.001904593	0.002168895	0.002403177	0.002656958	0.002887556	0.003112528	0.003365529	0.003614771	0.003916281
524	6.85424E-06	0.000284179	0.000575589	0.000856529	0.001129552	0.001392395	0.001667199	0.001923074	0.002191268	0.002431338	0.00268555	0.002918678	0.003148192	0.00340485	0.003656209	0.003962053
525	6.73039E-06	0.000285577	0.00057909	0.00086198	0.001136318	0.001402866	0.001681905	0.001938931	0.002210265	0.002456132	0.002710444	0.002945867	0.003179975	0.003439261	0.003693492	0.00400345
526	6.57994E-06	0.000287254	0.000582493	0.000867553	0.001143597	0.001412765	0.001695645	0.001953966	0.002228063	0.002479091	0.00273428	0.002971773	0.003210258	0.003471502	0.003730258	0.004043905
527	6.40977E-06	0.000289208	0.000585745	0.000873339	0.001151686	0.001422172	0.001708157	0.001968125	0.002244689	0.002499612	0.002756979	0.002996217	0.003238481	0.003501187	0.003766256	0.004082923
528	6.26024E-06	0.000291341	0.000588809	0.000878926	0.00115996	0.001430901	0.001719173	0.001981021	0.002259702	0.002517259	0.002777658	0.003018505	0.003263818	0.003527789	0.003799654	0.004119081
529	6.17675E-06	0.000293523	0.000591616	0.000883767	0.00116757	0.001438634	0.001728317	0.001992095	0.002272446	0.002531469	0.002795135	0.003037673	0.003285207	0.003550547	0.003828134	0.004150552
530	6.20468E-06	0.000295627	0.000594094	0.000887315	0.001173672	0.001445056	0.001735218	0.002000787	0.002282268	0.002541683	0.002808228	0.003052762	0.003301585	0.0035687	0.00384938	0.004175515
531	6.3752E-06	0.000297517	0.000596178	0.000889165	0.001177582	0.001449905	0.001739636	0.002006684	0.002288705	0.002547558	0.002816073	0.003063069	0.003312216	0.003581719	0.003861704	0.004192596
532	6.64022E-06	0.000299023	0.000597811	0.000889667	0.001179472	0.001453186	0.001742032	0.002010104	0.002292281	0.002549881	0.002819464	0.003069231	0.00331807	0.003590239	0.003866777	0.00420278
533	6.92424E-06	0.000299962	0.000598942	0.000889443	0.001179825	0.001455007	0.001743122	0.002011639	0.00229388	0.00254985	0.00281979	0.003072369	0.003320732	0.003595326	0.003867466	0.004207899
534	7.15178E-06	0.000300151	0.000599518	0.000889111	0.001179122	0.001455474	0.001743621	0.002011881	0.002294383	0.002548665	0.002818444	0.003073607	0.003321789	0.003598045	0.003866637	0.004209789
535	7.25313E-06	0.000299436	0.00059949	0.00088923	0.001177815	0.001454689	0.001744166	0.002011361	0.002294584	0.002547413	0.002816701	0.003073955	0.003322657	0.003599349	0.003866893	0.00421012
536	7.22417E-06	0.000297849	0.000598606	0.000889294	0.001175607	0.001452144	0.001743851	0.002009213	0.002293362	0.002544951	0.002813477	0.003071975	0.003321573	0.003597543	0.003866328	0.004207142
537	7.1111E-06	0.000295841	0.000597054	0.000888949	0.001172834	0.001448326	0.001742422	0.002005576	0.00229054	0.002541106	0.002808834	0.003067563	0.003317857	0.003592639	0.003863772	0.004200879
538	6.95823E-06	0.000293754	0.000594807	0.000887513	0.001169403	0.001443198	0.001738986	0.001999856	0.0022851	0.002534774	0.002801801	0.003059495	0.003309614	0.00358334	0.00385663	0.00418982
539	6.80901E-06	0.000291922	0.00059184	0.000884324	0.001165222	0.001436724	0.00173268	0.00199148	0.00227606	0.002524888	0.002791439	0.003046591	0.00329502	0.003568395	0.00384239	0.004172512
540	6.68477E-06	0.000290427	0.000588201	0.000879234	0.001160185	0.001428974	0.001723384	0.001980479	0.002263441	0.00251142	0.0027777	0.003028989	0.003274319	0.003547983	0.003820979	0.004149169
541	6.592E-06	0.000289535	0.000584994	0.000874137	0.001156086	0.001422487	0.001714674	0.001970838	0.002252145	0.002499676	0.002766133	0.003013333	0.003255533	0.003529767	0.003801425	0.004128763
542	6.51372E-06	0.000288536	0.000581378	0.000868052	0.001150877	0.001415081	0.001704472	0.00196003	0.002239649	0.002486722	0.002753156	0.002996328	0.003235984	0.003509763	0.003780269	0.004106645
543	6.44424E-06	0.000287204	0.000577492	0.000861454	0.001144436	0.001406946	0.001693561	0.001948815	0.002227187	0.00247379	0.002739795	0.002979712	0.003218433	0.00348988	0.003760399	0.004085053
544	6.38783E-06	0.000285363	0.000573339	0.000854593	0.001136647	0.00139806	0.00168228	0.001937411	0.002215124	0.002461248	0.002726247	0.00296415	0.003203861	0.003470956	0.003742914	0.004064883
545	6.36855E-06	0.000282949	0.000568659	0.000847254	0.00112742	0.001387977	0.001670085	0.001924959	0.002202092	0.00244774	0.002711057	0.002948174	0.003189703	0.003451693	0.003725354	0.004044341
546	6.41107E-06	0.000279829	0.000562998	0.000838932	0.001116344	0.001375804	0.001655852	0.001909921	0.002185888	0.002431003	0.002691799	0.002929218	0.003172052	0.003429555	0.003703764	0.00402016
547	6.54375E-06	0.000276033	0.000556226	0.000829601	0.001103654	0.001361443	0.001639411	0.001891859	0.002165562	0.002410172	0.002667594	0.002906397	0.003148821	0.003403974	0.003676315	0.003991381
548	6.77136E-06	0.000271594	0.000548223	0.000819105	0.001089366	0.001344634	0.001620347	0.001870156	0.002140172	0.002384258	0.002637472	0.002878501	0.003117976	0.003373778	0.003641067	0.003956532
549	7.02525E-06	0.000266835	0.000539446	0.000807659	0.001073849	0.001325921	0.001599044	0.001845461	0.002110934	0.002354237	0.00260278	0.002846079	0.003080776	0.003339102	0.003599336	0.003916343
550	7.22115E-06	0.000262139	0.000530479	0.000795557	0.001057548	0.001306021	0.001576054	0.001818692	0.002079521	0.002321502	0.002565362	0.002810053	0.003039175	0.003300359	0.003553123	0.003872013
551	7.2721E-06	0.000257805	0.000521727	0.000782832	0.001040557	0.001285219	0.001551411	0.001790168	0.002046922	0.002286679	0.002526215	0.002770416	0.002994128	0.003256867	0.003503258	0.003823455
552	7.11361E-06	0.000254204	0.000513833	0.000770015	0.001023616	0.001264557	0.001526154	0.00176131	0.002015213	0.002251705	0.002487717	0.002728919	0.002948336	0.003210116	0.003452598	0.00377288
553	6.77724E-06	0.000251055	0.000506564	0.000757173	0.001006711	0.001243952	0.001500481	0.00173223	0.001983997	0.002216315	0.002449424	0.002685603	0.002901814	0.003160207	0.003400756	0.003719452
554	6.3287E-06	0.000247875	0.000499445	0.000744301	0.000989696	0.001223081	0.001474485	0.001702806	0.001952269	0.002179755	0.002410222	0.002640247	0.002854	0.003107147	0.00334664	0.003661736
555	5.83382E-06	0.000244183	0.000492004	0.000731398	0.000972424	0.001201624	0.001448261	0.001672914	0.001919019	0.002141268	0.002368992	0.002592631	0.002804331	0.003050945	0.003289152	0.003598296
556	5.37387E-06	0.000240254	0.00048521	0.000720533	0.000957529	0.001182721	0.001426002	0.001647195	0.001888829	0.00210631	0.002331504	0.002549983	0.002760297	0.003000354	0.003236727	0.003538218
557	4.99628E-06	0.000235573	0.000477706	0.00070963	0.000942406	0.001163254	0.001403681	0.001621065	0.001856833	0.002069597	0.002291758	0.002505855	0.002714514	0.002947908	0.003181141	0.003473355
558	4.76692E-06	0.000230663	0.000469828	0.000698767	0.000927457	0.001143948	0.001381532	0.001595004	0.001824595	0.002032915	0.002251631	0.002462003	0.002668418	0.002895719	0.003124943	0.003407889
559	4.75253E-06	0.000226059	0.00046192	0.000688023	0.000913094	0.001125539	0.001359794	0.001569504	0.001793705	0.001998083	0.002213034	0.002420211	0.002623469	0.002845938	0.003070727	0.003346073
560	5.01169E-06	0.000222262	0.000454302	0.000677462	0.000899682	0.001108703	0.001338677	0.00154501	0.001765654	0.001966797	0.002177762	0.002382138	0.002581043	0.002800572	0.003020937	0.003291915
561	5.44772E-06	0.000218325	0.000445161	0.000664305	0.000883342	0.001088768	0.001312728	0.001515201	0.001733245	0.001930947	0.002137041	0.00233797	0.002530959	0.002748237	0.002963556	0.003232129
562	5.89952E-06	0.000214599	0.000435986	0.000650962	0.000866737	0.001069029	0.001286724	0.001485381	0.001701832	0.0018963	0.002097681	0.002295012	0.002482253	0.002697746	0.002908335	0.003175964
563	6.18501E-06	0.000210534	0.000426432	0.000637122	0.000848905	0.001048313	0.001260057	0.001454638	0.001669642	0.001860682	0.002057702	0.002250958	0.00243356	0.002646612	0.002852833	0.003119355
564	6.12995E-06	0.000205602	0.000416174	0.000622487	0.000828931	0.001025493	0.001232148	0.001422102	0.001634966	0.001822002	0.002015197	0.002203593	0.002383563	0.002592442	0.0027947	0.003058378
565	5.7438E-06	0.000199808	0.000405311	0.00060715	0.000807024	0.00100058	0.001203102	0.001387983	0.001597606	0.001780102	0.001969923	0.002152848	0.002332111	0.002535058	0.002733701	0.002992363
566	5.22605E-06	0.000193675	0.000394302	0.000591482	0.000784393	0.000974564	0.001173491	0.001353325	0.001558604	0.00173647	0.001922956	0.002100435	0.002279781	0.00247606	0.002671234	0.002923405
567	4.78708E-06	0.000187834	0.000383797	0.000576129	0.000762643	0.000948911	0.001144428	0.001319813	0.001519752	0.001693439	0.001876291	0.002049082	0.002228195	0.002418226	0.00260996	0.002855026
568	4.6314E-06	0.00018286	0.000374348	0.000561599	0.000743175	0.000924849	0.00111675	0.001288797	0.001482469	0.001652919	0.001831466	0.002001006	0.002178445	0.002363741	0.002551902	0.002790044
569	4.79279E-06	0.00017893	0.000366084	0.000548102	0.000726419	0.000902825	0.001090707	0.001260556	0.001447377	0.00161551	0.001789078	0.001956878	0.002130729	0.002313097	0.002497502	0.002729427
570	5.0722E-06	0.000175671	0.000358559	0.000535452	0.000711484	0.00088222	0.001065758	0.001233903	0.001414002	0.001580029	0.001748441	0.001915264	0.002084031	0.002264481	0.002445048	0.00267162
571	5.25484E-06	0.000172688	0.000351322	0.000523478	0.000697447	0.000862418	0.001041396	0.001207652	0.001381916	0.001545299	0.001708928	0.001874741	0.002037423	0.002216113	0.002392887	0.002615119
572	5.12749E-06	0.000169559	0.00034386	0.000511919	0.000683268	0.000842657	0.001016937	0.001180422	0.001350452	0.001509889	0.001669617	0.001833578	0.001989637	0.002165847	0.002338965	0.002557978
573	4.62516E-06	0.000166112	0.000336043	0.000500754	0.000668541	0.0008228	0.000992409	0.001151978	0.00131954	0.00147359	0.00163049	0.001791382	0.001940799	0.002113439	0.002283103	0.00249985
574	3.93762E-06	0.000162574	0.000328341	0.000490287	0.00065383	0.00080365	0.000968905	0.001123877	0.001289918	0.00143806	0.001592808	0.001749775	0.001893119	0.002061578	0.002227973	0.002442738
575	3.27938E-06	0.00015921	0.000321281	0.000480855	0.000639796	0.000786098	0.000947619	0.001097848	0.001262403	0.001405139	0.001557955	0.00171058	0.001849007	0.002013236	0.002176525	0.002388871
576	2.86068E-06	0.00015612	0.000315053	0.000472292	0.00062643	0.000770215	0.000928749	0.001074464	0.001236492	0.001375189	0.001525685	0.001673821	0.001808935	0.001969269	0.002129422	0.002337977
577	2.79226E-06	0.000153672	0.000310327	0.000465328	0.000614986	0.000757429	0.000913958	0.001055923	0.001214176	0.001350833	0.001498508	0.001642567	0.001776286	0.001933497	0.002090708	0.002294088
578	2.9594E-06	0.000151914	0.000307004	0.000459919	0.000605814	0.000747667	0.000902727	0.001041732	0.001195679	0.001331632	0.001476074	0.00161677	0.001750293	0.001904779	0.002059439	0.002257011
579	3.22035E-06	0.000150878	0.000304932	0.000455988	0.000599239	0.000740774	0.000894398	0.001031216	0.001181169	0.001316959	0.001457889	0.001596223	0.001729929	0.001881636	0.002034353	0.002226347
580	3.43453E-06	0.000150593	0.000303961	0.000453458	0.000595582	0.000736598	0.000888316	0.001023706	0.001170817	0.001306193	0.001443466	0.001580724	0.001714175	0.001862602	0.002014198	0.002201703
581	3.52488E-06	0.00015136	0.000304615	0.000453215	0.000596133	0.000736489	0.000885927	0.001020906	0.001167055	0.001301553	0.001435552	0.001573296	0.001705841	0.001850669	0.002002346	0.002187363
582	3.53852E-06	0.000152855	0.000306475	0.000454639	0.000599497	0.000739217	0.000886259	0.001021634	0.001167921	0.001301114	0.001432575	0.001571457	0.001702553	0.001843924	0.001996399	0.002180404
583	3.54958E-06	0.000155038	0.000309744	0.000458023	0.000605366	0.000745006	0.000890205	0.001026836	0.001173727	0.001305604	0.001435938	0.001575862	0.001705465	0.001844403	0.001998152	0.002182348
584	3.63215E-06	0.000157866	0.000314623	0.000463657	0.000613427	0.00075408	0.000898654	0.001037461	0.001184784	0.00131575	0.001447044	0.001587169	0.001715727	0.001854139	0.002009398	0.002194722
585	3.81923E-06	0.000161289	0.000321155	0.000471644	0.000623399	0.000766443	0.000911979	0.001053821	0.001201066	0.001331849	0.001466426	0.001605541	0.001733857	0.001874099	0.002030892	0.002218076
586	4.03553E-06	0.000165436	0.000329364	0.000482181	0.000635869	0.000782479	0.000930285	0.001075833	0.001223144	0.001354711	0.001494098	0.001631837	0.001760846	0.001904705	0.002063116	0.002253116
587	4.17653E-06	0.000170026	0.000338392	0.000494191	0.000649871	0.000800545	0.000951143	0.001100462	0.001248413	0.001381596	0.00152598	0.001662647	0.001793029	0.001941165	0.002100961	0.002294512
588	4.14177E-06	0.000174975	0.000347774	0.000507178	0.000665208	0.000819938	0.000973245	0.001125972	0.001275749	0.001411413	0.001559799	0.001696554	0.001828892	0.001981009	0.002141828	0.002339685
589	3.88931E-06	0.000180203	0.00035721	0.000520818	0.000681731	0.000840183	0.000995724	0.001151273	0.00130439	0.001443306	0.001593989	0.001732521	0.001867266	0.002022406	0.002183954	0.00238679
590	3.55149E-06	0.000185635	0.000366891	0.000535301	0.000699421	0.000861467	0.001019032	0.001177213	0.001334653	0.001477121	0.0016291	0.001770653	0.001908023	0.002065445	0.002228066	0.002436191
591	3.30205E-06	0.0001917	0.000378086	0.000552354	0.000720163	0.000886416	0.001046594	0.001208153	0.001370631	0.001516791	0.001670434	0.001816012	0.001956334	0.002116092	0.002281309	0.00249517
592	3.29842E-06	0.000197857	0.000390158	0.000570926	0.000742206	0.000913176	0.001076545	0.001242342	0.001409479	0.001558562	0.001714824	0.001864445	0.002007439	0.002169567	0.002339246	0.002558343
593	3.63336E-06	0.000204062	0.00040324	0.000591044	0.000765452	0.000941759	0.001109158	0.001280336	0.001451255	0.001602218	0.001762616	0.001915881	0.002061122	0.002225894	0.002402263	0.002625852
594	4.16678E-06	0.000210354	0.000416983	0.000611902	0.000789453	0.000971211	0.001143334	0.001320581	0.001494529	0.001646904	0.001812225	0.001968974	0.002116246	0.002283727	0.002468122	0.002695794
595	4.71218E-06	0.000216792	0.000430937	0.000632526	0.000813689	0.001000376	0.001177698	0.001361097	0.001537567	0.001691633	0.001861677	0.002022111	0.002171481	0.002341442	0.002534058	0.002765845
596	5.07166E-06	0.000223064	0.000443916	0.000650847	0.000836248	0.001026386	0.001208855	0.001397562	0.001576006	0.001732541	0.001905818	0.002070237	0.002221807	0.002393435	0.002592974	0.002828974
597	5.13614E-06	0.00022952	0.000456248	0.000667209	0.000857957	0.00105008	0.001237662	0.001430733	0.001611126	0.00177156	0.001946336	0.00211542	0.002269725	0.002442344	0.002647029	0.002887981
598	5.00994E-06	0.000236012	0.000467892	0.000681941	0.00087853	0.00107195	0.001264252	0.001461011	0.00164352	0.001808626	0.001984116	0.002157928	0.002315417	0.00248868	0.002697089	0.002943461
599	4.83892E-06	0.000242361	0.00047886	0.000695556	0.000897714	0.001092722	0.001288971	0.001489136	0.001674115	0.001843807	0.002020449	0.002198293	0.00235928	0.002533262	0.00274454	0.002996424
600	4.77028E-06	0.000248385	0.000489168	0.000708573	0.000915254	0.00111313	0.001312168	0.001515854	0.001703846	0.001877168	0.002056638	0.002237054	0.002401714	0.002576914	0.002790778	0.003047891
601	4.8648E-06	0.000253261	0.000497511	0.000719418	0.00092857	0.001130527	0.001330502	0.001537476	0.001728601	0.00190355	0.002087635	0.002268264	0.002436163	0.002612861	0.002828853	0.00308995
602	5.00291E-06	0.000257519	0.000505093	0.000729608	0.000940142	0.001146894	0.001346893	0.00155706	0.001751697	0.001926901	0.002116638	0.002296111	0.002466986	0.002645644	0.002863725	0.003128227
603	5.01785E-06	0.000261067	0.00051186	0.000738752	0.000950159	0.001161166	0.0013608	0.00157359	0.001771836	0.001946244	0.002141161	0.002318793	0.00249212	0.002672843	0.002892754	0.003160142
604	4.74335E-06	0.000263814	0.000517759	0.000746454	0.000958808	0.001172278	0.001371685	0.00158605	0.001787725	0.001960606	0.002158725	0.002334514	0.002509507	0.002692041	0.002913308	0.003183118
605	4.14075E-06	0.000265765	0.000522724	0.000752522	0.00096623	0.001179755	0.001379393	0.001594089	0.001798751	0.0019697	0.002168245	0.002342753	0.002518429	0.002702258	0.002924281	0.003196069
606	3.48138E-06	0.000267202	0.000526731	0.000757347	0.000972583	0.001184712	0.001384888	0.001599186	0.001806187	0.001975168	0.002172316	0.0023464	0.002521757	0.002706349	0.002928665	0.003201947
607	3.0815E-06	0.000268369	0.000529609	0.000761193	0.000977748	0.001188159	0.001388903	0.001602632	0.001811072	0.001978372	0.002173457	0.002348177	0.002522171	0.002706962	0.002929222	0.00320339
608	3.25661E-06	0.000269546	0.000531258	0.00076442	0.000981735	0.001191259	0.001392351	0.001605924	0.001814679	0.001980931	0.002174466	0.002351107	0.002522677	0.002707099	0.002929093	0.003203448
609	4.10383E-06	0.000270791	0.000531642	0.000767091	0.000984428	0.001194509	0.001395553	0.001609781	0.001817611	0.001983682	0.002176856	0.002356522	0.002524879	0.002708418	0.002930083	0.003203979
610	5.26843E-06	0.000271706	0.000530852	0.000768647	0.000985449	0.001197022	0.001397611	0.001613304	0.001819093	0.001985845	0.00217948	0.002362253	0.002527474	0.002709806	0.00293123	0.003204362
611	6.32835E-06	0.00027135	0.000528054	0.000767083	0.000982634	0.001195604	0.00139498	0.001612512	0.001814935	0.001982894	0.00217697	0.002361479	0.00252429	0.00270497	0.002926001	0.003197954
612	6.8853E-06	0.000269766	0.000524315	0.000763159	0.000977356	0.001191357	0.001389134	0.001609204	0.001807467	0.001977416	0.002171769	0.002355857	0.002518206	0.002697323	0.002918353	0.003189578
613	6.78205E-06	0.000266902	0.000519856	0.000756834	0.000969718	0.001183924	0.001379866	0.001602773	0.001796546	0.00196896	0.00216315	0.00234446	0.00250836	0.002686252	0.002907684	0.0031787
614	6.27781E-06	0.000263367	0.000515079	0.000749039	0.000960651	0.001174076	0.001368343	0.001593404	0.001783333	0.001957929	0.002151613	0.002329099	0.002495185	0.002672523	0.002894531	0.003165421
615	5.67017E-06	0.000259829	0.000510399	0.000740789	0.000951159	0.001162692	0.001355857	0.001581355	0.001769109	0.001944809	0.00213777	0.002311836	0.002479236	0.002657033	0.002879541	0.003149906
616	5.23937E-06	0.0002564	0.000505153	0.000731534	0.000940238	0.001148209	0.001340834	0.001563585	0.001751416	0.001926001	0.002117743	0.002289841	0.002455864	0.002635074	0.002857291	0.003125695
